     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,08/14/2010-08/20/2010,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R001,WHITEHALL STREET              ,00071780,00002079,00000267,00000895,00000330,00022379,00038307,00000044,00008721,00003372,00000528,00000999,00000000,00001024,00005526,00000522,00000133,00000000,00000566,00000000,00000000,00000000,                                                                                                                                        
R002,FULTON ST & BROADWAY NASSAU   ,00017509,00000533,00000038,00000154,00000032,00004174,00011543,00000003,00000501,00000740,00000064,00000393,00000000,00000109,00003742,00000088,00000066,00000000,00000108,00000000,00000000,00000000,                                                                                                                                        
R003,CYPRESS HILLS                 ,00003505,00000102,00000002,00000046,00000000,00001522,00001287,00000002,00000034,00000153,00000003,00000013,00000000,00000004,00000166,00000011,00000000,00000000,00000006,00000000,00000000,00000000,                                                                                                                                        
R004,75TH STREET & ELDERTS LANE    ,00008593,00000254,00000015,00000117,00000000,00003155,00004314,00000001,00000082,00000258,00000002,00000052,00000000,00000006,00000420,00000022,00000000,00000000,00000021,00000000,00000000,00000000,                                                                                                                                        
R005,85TH STREET & FOREST PKWAY    ,00009416,00000409,00000014,00000127,00000000,00003015,00005323,00000001,00000070,00000360,00000002,00000074,00000000,00000008,00000361,00000010,00000015,00000000,00000017,00000000,00000000,00000000,                                                                                                                                        
R006,WOODHAVEN BOULEVARD           ,00009027,00000320,00000040,00000126,00000001,00004252,00005358,00000007,00000120,00000410,00000019,00000082,00000000,00000012,00000551,00000017,00000013,00000000,00000038,00000000,00000000,00000000,                                                                                                                                        
R007,104TH STREET                  ,00006661,00000207,00000052,00000052,00000001,00002316,00003303,00000005,00000051,00000235,00000013,00000068,00000000,00000007,00000314,00000007,00000005,00000000,00000012,00000000,00000000,00000000,                                                                                                                                        
R008,111TH STREET                  ,00006078,00000229,00000036,00000055,00000004,00002156,00002590,00000005,00000069,00000231,00000001,00000050,00000000,00000012,00000232,00000011,00000005,00000000,00000026,00000000,00000000,00000000,                                                                                                                                        
R009,121ST STREET                  ,00005104,00000187,00000016,00000070,00000004,00002167,00002558,00000008,00000068,00000229,00000000,00000018,00000000,00000002,00000239,00000012,00000009,00000000,00000009,00000000,00000000,00000000,                                                                                                                                        
R010,42ND STREET & 8TH AVENUE      ,00066634,00002380,00000245,00000921,00000125,00024636,00044341,00000050,00003523,00003679,00000211,00000527,00000000,00000214,00002942,00000357,00000200,00000000,00000569,00000000,00000000,00000000,                                                                                                                                        
R011,42ND STREET & 8TH AVENUE      ,00212279,00007378,00000408,00001542,00000088,00029018,00074474,00000070,00005105,00003870,00000209,00002310,00000000,00000189,00005653,00001518,00000325,00000000,00000893,00000000,00000000,00000000,                                                                                                                                        
R012,34TH STREET & 8TH AVENUE      ,00191381,00006148,00000475,00001444,00004200,00029646,00074092,00000086,00004897,00004806,00000618,00001867,00000000,00009875,00006691,00001528,00000432,00000000,00001098,00000000,00000000,00000000,                                                                                                                                        
R013,34TH STREET & 8TH AVENUE      ,00044220,00001513,00000191,00000577,00000908,00010447,00030882,00000033,00001268,00001880,00000307,00000535,00000001,00003280,00003420,00000330,00000128,00000000,00000305,00000000,00000000,00000000,                                                                                                                                        
R014,FULTON STREET                 ,00088659,00002333,00000169,00000624,00000751,00020621,00059041,00000043,00003646,00003820,00000482,00001404,00000000,00002667,00008044,00000859,00000355,00000000,00000595,00000000,00000000,00000000,                                                                                                                                        
R015,FIFTH AVENUE                  ,00060821,00001892,00000077,00000331,00001124,00009263,00028499,00000019,00001773,00001427,00000296,00001664,00000000,00002625,00002347,00000747,00000162,00000000,00000357,00000000,00000000,00000000,                                                                                                                                        
R016,LEXINGTON AVENUE              ,00018275,00000693,00000046,00000164,00000061,00004947,00013516,00000010,00000475,00000693,00000088,00000347,00000000,00000135,00000677,00000199,00000066,00000000,00000135,00000000,00000000,00000000,                                                                                                                                        
R017,LEXINGTON AVENUE              ,00079907,00003420,00000156,00000793,00000729,00013832,00053432,00000040,00001290,00002158,00000254,00001915,00000000,00002185,00002971,00000933,00000292,00000000,00000486,00000000,00000000,00000000,                                                                                                                                        
R018,ROOSEVELT AVE/JACKSON HTS     ,00092377,00006203,00000653,00002685,00000020,00043945,00114458,00000124,00002168,00004123,00000095,00000538,00000000,00000128,00006345,00000236,00000149,00000000,00000340,00000000,00000000,00000000,                                                                                                                                        
R019,179TH STREET & HILLSIDE AVE   ,00032588,00001608,00000195,00000874,00000009,00013978,00030184,00000067,00000818,00002100,00000078,00000439,00000000,00000046,00004327,00000090,00000026,00000000,00000069,00000000,00000000,00000000,                                                                                                                                        
R020,47-50 STREETS/ROCKEFELLER     ,00138107,00005486,00000327,00001226,00000600,00033612,00099442,00000058,00005334,00004995,00000615,00003058,00000000,00001480,00005578,00001072,00000439,00000000,00000710,00000000,00000000,00000000,                                                                                                                                        
R021,42ND STREET & 6TH AVENUE      ,00085839,00003037,00000243,00000949,00000134,00023035,00078295,00000049,00002705,00004250,00000439,00001935,00000000,00000264,00004883,00000557,00000309,00000000,00000399,00000000,00000000,00000000,                                                                                                                                        
R022,34TH STREET & 6TH AVENUE      ,00175842,00006535,00000547,00002025,00000609,00054050,00130890,00000112,00009041,00009365,00001624,00002382,00000000,00001614,00008694,00000715,00000346,00000000,00000949,00000000,00000000,00000000,                                                                                                                                        
R023,34TH STREET & 6TH AVENUE      ,00142862,00004540,00000412,00001293,00000576,00028176,00088868,00000083,00003320,00004192,00000323,00002395,00000000,00001396,00004695,00000887,00000510,00000000,00000656,00000000,00000000,00000000,                                                                                                                                        
R024,SUTPHIN BOULEVARD             ,00044439,00001379,00000194,00000578,00000235,00019505,00023124,00000038,00001440,00002764,00000047,00000175,00000000,00000733,00003228,00000113,00000055,00000000,00006076,00000000,00000000,00000000,                                                                                                                                        
R025,JAMAICA CENTER-PARSONS BLVD   ,00060259,00001440,00000402,00001228,00000002,00036974,00037428,00000133,00001815,00006240,00000132,00000291,00000000,00000051,00008913,00000060,00000045,00000000,00000188,00000000,00000000,00000000,                                                                                                                                        
R027,WALL STREET                   ,00058620,00001607,00000110,00000448,00001619,00008623,00043417,00000028,00001554,00001937,00000243,00001198,00000000,00006609,00003874,00000665,00000219,00000000,00000241,00000000,00000000,00000000,                                                                                                                                        
