     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,08/13/2011-08/19/2011,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R001,WHITEHALL STREET              ,00080988,00002136,00000291,00000885,00000315,00026301,00036466,00000000,00000000,00000000,00000465,00000835,00000000,00000950,00002359,00000739,00000198,00000000,00000707,00000000,00000000,00000000,                                                                                                                                        
R002,FULTON ST & BROADWAY NASSAU   ,00018595,00000557,00000040,00000161,00000037,00004942,00012293,00000000,00000000,00000000,00000063,00000288,00000000,00000091,00000620,00000153,00000106,00000000,00000133,00000000,00000000,00000000,                                                                                                                                        
R003,CYPRESS HILLS                 ,00003595,00000089,00000025,00000024,00000000,00001595,00001095,00000000,00000000,00000000,00000000,00000018,00000000,00000011,00000089,00000014,00000006,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R004,75TH STREET & ELDERTS LANE    ,00008914,00000271,00000029,00000108,00000003,00003258,00003868,00000000,00000000,00000000,00000006,00000045,00000000,00000001,00000222,00000026,00000010,00000000,00000023,00000000,00000000,00000000,                                                                                                                                        
R005,85TH STREET & FOREST PKWAY    ,00009744,00000396,00000022,00000162,00000001,00003464,00005026,00000000,00000000,00000000,00000008,00000047,00000000,00000001,00000151,00000013,00000023,00000000,00000024,00000000,00000000,00000000,                                                                                                                                        
R006,WOODHAVEN BOULEVARD           ,00009947,00000418,00000055,00000145,00000000,00004793,00005504,00000000,00000000,00000000,00000009,00000077,00000000,00000015,00000191,00000032,00000024,00000000,00000023,00000000,00000000,00000000,                                                                                                                                        
R007,104TH STREET                  ,00006998,00000219,00000029,00000057,00000000,00002697,00002930,00000000,00000000,00000000,00000002,00000064,00000000,00000008,00000112,00000003,00000011,00000000,00000005,00000000,00000000,00000000,                                                                                                                                        
R008,111TH STREET                  ,00006443,00000179,00000040,00000059,00000000,00002464,00002343,00000000,00000000,00000000,00000001,00000032,00000000,00000004,00000116,00000018,00000011,00000000,00000014,00000000,00000000,00000000,                                                                                                                                        
R009,121ST STREET                  ,00005536,00000179,00000031,00000055,00000005,00002405,00002278,00000000,00000000,00000000,00000003,00000023,00000000,00000002,00000098,00000031,00000012,00000000,00000022,00000000,00000000,00000000,                                                                                                                                        
R010,42ND STREET & 8TH AVENUE      ,00098364,00002895,00000363,00000918,00000128,00038933,00048633,00000000,00000000,00000000,00000221,00000526,00000000,00000180,00002140,00000647,00000366,00000000,00001221,00000000,00000000,00000000,                                                                                                                                        
R011,42ND STREET & 8TH AVENUE      ,00228745,00007429,00000494,00001559,00000105,00032937,00068382,00000000,00000000,00000000,00000211,00001728,00000000,00000151,00002463,00002327,00000541,00000000,00001048,00000000,00000000,00000000,                                                                                                                                        
R012,34TH STREET & 8TH AVENUE      ,00203148,00006077,00000467,00001387,00004340,00034463,00067981,00000000,00000000,00000000,00000524,00001530,00000000,00008200,00002706,00002565,00000589,00000000,00001378,00000000,00000000,00000000,                                                                                                                                        
R013,34TH STREET & 8TH AVENUE      ,00052940,00001821,00000188,00000630,00001039,00014245,00032087,00000000,00000000,00000000,00000231,00000479,00000000,00002820,00000911,00000540,00000239,00000000,00000425,00000000,00000000,00000000,                                                                                                                                        
R014,FULTON STREET                 ,00091623,00002346,00000200,00000547,00000716,00022251,00053047,00000000,00000000,00000000,00000399,00001059,00000000,00002145,00002305,00001092,00000436,00000000,00000659,00000000,00000000,00000000,                                                                                                                                        
R015,FIFTH AVENUE                  ,00064938,00001590,00000054,00000241,00001130,00009856,00025546,00000000,00000000,00000000,00000204,00001521,00000000,00002248,00001895,00001122,00000263,00000000,00000433,00000000,00000000,00000000,                                                                                                                                        
R016,LEXINGTON AVENUE              ,00021682,00000798,00000057,00000167,00000053,00006375,00013634,00000000,00000000,00000000,00000094,00000323,00000000,00000157,00000606,00000279,00000118,00000000,00000187,00000000,00000000,00000000,                                                                                                                                        
R017,LEXINGTON AVENUE              ,00085514,00003366,00000182,00000642,00000830,00014379,00047438,00000000,00000000,00000000,00000274,00001389,00000000,00001930,00002350,00001312,00000408,00000000,00000563,00000000,00000000,00000000,                                                                                                                                        
R018,ROOSEVELT AVE/JACKSON HTS     ,00099493,00006163,00000758,00002634,00000018,00048319,00107645,00000000,00000000,00000000,00000095,00000495,00000000,00000088,00004092,00000383,00000258,00000000,00000405,00000000,00000000,00000000,                                                                                                                                        
R019,179TH STREET & HILLSIDE AVE   ,00034821,00001651,00000225,00000916,00000006,00016275,00028642,00000000,00000000,00000000,00000050,00000421,00000000,00000025,00002214,00000208,00000085,00000000,00000128,00000000,00000000,00000000,                                                                                                                                        
R020,47-50 STREETS/ROCKEFELLER     ,00158784,00006070,00000368,00001352,00000729,00043898,00097993,00000000,00000000,00000000,00000558,00002481,00000000,00001165,00005208,00001628,00000715,00000000,00000948,00000000,00000000,00000000,                                                                                                                                        
R021,42ND STREET & 6TH AVENUE      ,00098719,00003372,00000312,00001004,00000101,00029134,00076234,00000000,00000000,00000000,00000353,00001614,00000000,00000201,00004298,00001041,00000547,00000000,00000596,00000000,00000000,00000000,                                                                                                                                        
R022,34TH STREET & 6TH AVENUE      ,00186413,00006640,00000633,00001905,00000706,00065520,00119251,00000000,00000000,00000000,00001478,00001749,00000000,00001172,00005588,00001191,00000663,00000000,00001156,00000000,00000000,00000000,                                                                                                                                        
R023,34TH STREET & 6TH AVENUE      ,00153481,00004881,00000433,00001295,00000593,00033176,00082666,00000000,00000000,00000000,00000290,00001919,00000000,00001116,00003205,00001601,00000689,00000000,00000754,00000000,00000000,00000000,                                                                                                                                        
R024,SUTPHIN BOULEVARD             ,00048804,00001572,00000312,00000564,00000293,00023491,00023290,00000000,00000000,00000000,00000040,00000133,00000000,00000642,00001319,00000216,00000083,00000000,00006831,00000000,00000000,00000000,                                                                                                                                        
R025,JAMAICA CENTER-PARSONS BLVD   ,00068075,00001485,00000545,00001150,00000011,00042620,00037931,00000000,00000000,00000000,00000100,00000228,00000000,00000044,00003122,00000143,00000127,00000000,00000376,00000000,00000000,00000000,                                                                                                                                        
R027,WALL STREET                   ,00065262,00001812,00000095,00000462,00001698,00011570,00041574,00000000,00000000,00000000,00000195,00001098,00000000,00005259,00002139,00000950,00000307,00000000,00000349,00000000,00000000,00000000,                                                                                                                                        
R028,FULTON & WILLIAM STREETS      ,00055462,00002185,00000183,00000707,00000372,00016345,00037527,00000001,00000000,00000000,00000178,00000528,00000001,00001255,00002188,00000500,00000349,00000000,00000393,00000000,00000000,00000000,                                                                                                                                        
R029,PARK PLACE                    ,00149112,00004119,00000304,00001099,00001114,00028682,00072615,00000000,00000000,00000000,00001180,00001479,00000000,00002724,00002314,00001612,00000706,00000000,00000977,00000000,00000000,00000000,                                                                                                                                        
R030,CHAMBERS STREET               ,00048380,00001484,00000132,00000497,00000604,00012238,00029795,00000000,00000000,00000000,00000133,00000534,00000000,00001767,00000957,00000552,00000215,00000000,00000233,00000000,00000000,00000000,                                                                                                                                        
R031,34TH STREET & 7TH AVENUE      ,00102515,00003820,00000294,00000773,00001824,00024786,00039430,00000000,00000000,00000000,00000342,00001051,00000000,00004677,00002411,00001359,00000345,00000000,00000490,00000000,00000000,00000000,                                                                                                                                        
