     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,04/23/2011-04/29/2011,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R001,WHITEHALL STREET              ,00069892,00001968,00000303,00000812,00000240,00025947,00037739,00000000,00000000,00000000,00000459,00000923,00000000,00001016,00002302,00000705,00000174,00000000,00000619,00000000,00000000,00000000,                                                                                                                                        
R002,FULTON ST & BROADWAY NASSAU   ,00020572,00000558,00000054,00000163,00000019,00006470,00015151,00000000,00000000,00000000,00000060,00000316,00000000,00000102,00000690,00000169,00000096,00000000,00000141,00000000,00000000,00000000,                                                                                                                                        
R003,CYPRESS HILLS                 ,00003658,00000120,00000016,00000040,00000000,00001650,00001453,00000000,00000000,00000000,00000011,00000009,00000000,00000010,00000101,00000013,00000006,00000000,00000007,00000000,00000000,00000000,                                                                                                                                        
R004,75TH STREET & ELDERTS LANE    ,00008627,00000273,00000018,00000105,00000001,00003175,00004389,00000000,00000000,00000000,00000002,00000041,00000000,00000001,00000230,00000033,00000024,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R005,85TH STREET & FOREST PKWAY    ,00009877,00000416,00000031,00000140,00000005,00003190,00005672,00000000,00000000,00000000,00000003,00000042,00000000,00000002,00000179,00000021,00000018,00000000,00000033,00000000,00000000,00000000,                                                                                                                                        
R006,WOODHAVEN BOULEVARD           ,00009384,00000397,00000037,00000121,00000005,00004442,00006014,00000000,00000000,00000000,00000006,00000115,00000000,00000011,00000208,00000035,00000028,00000000,00000018,00000000,00000000,00000000,                                                                                                                                        
R007,104TH STREET                  ,00006895,00000232,00000029,00000067,00000000,00002424,00003516,00000000,00000000,00000000,00000000,00000053,00000000,00000015,00000128,00000019,00000001,00000000,00000018,00000000,00000000,00000000,                                                                                                                                        
R008,111TH STREET                  ,00006325,00000183,00000031,00000066,00000004,00002233,00002740,00000000,00000000,00000000,00000006,00000032,00000000,00000006,00000132,00000012,00000016,00000000,00000022,00000000,00000000,00000000,                                                                                                                                        
R009,121ST STREET                  ,00005437,00000218,00000041,00000070,00000002,00002401,00002570,00000000,00000000,00000000,00000004,00000017,00000000,00000001,00000099,00000025,00000009,00000000,00000014,00000000,00000000,00000000,                                                                                                                                        
R010,42ND STREET & 8TH AVENUE      ,00090764,00003373,00000356,00001070,00000080,00037361,00055114,00000000,00000000,00000000,00000218,00000534,00000000,00000209,00002084,00000599,00000370,00000000,00001013,00000000,00000000,00000000,                                                                                                                                        
R011,42ND STREET & 8TH AVENUE      ,00229342,00007999,00000527,00001626,00000088,00033697,00078274,00000000,00000000,00000001,00000203,00002074,00000000,00000178,00002647,00002258,00000549,00000000,00000924,00000000,00000000,00000000,                                                                                                                                        
R012,34TH STREET & 8TH AVENUE      ,00208131,00007000,00000505,00001688,00003069,00034590,00080812,00000000,00000000,00000000,00000590,00001973,00000000,00009263,00002796,00002502,00000669,00000000,00001265,00000000,00000000,00000000,                                                                                                                                        
R013,34TH STREET & 8TH AVENUE      ,00053545,00001805,00000199,00000676,00000720,00012793,00034506,00000000,00000000,00000000,00000242,00000533,00000000,00003344,00000955,00000546,00000263,00000000,00000345,00000000,00000000,00000000,                                                                                                                                        
R014,FULTON STREET                 ,00083692,00002384,00000166,00000578,00000570,00019002,00056206,00000000,00000000,00000000,00000401,00001232,00000000,00002651,00002545,00001131,00000469,00000000,00000469,00000000,00000000,00000000,                                                                                                                                        
R015,FIFTH AVENUE                  ,00071799,00002129,00000107,00000344,00000755,00013523,00030757,00000000,00000000,00000000,00000239,00001674,00000000,00002517,00002300,00001177,00000289,00000000,00000440,00000000,00000000,00000000,                                                                                                                                        
R016,LEXINGTON AVENUE              ,00020252,00000857,00000058,00000183,00000047,00005380,00014681,00000000,00000000,00000000,00000083,00000386,00000000,00000183,00000583,00000247,00000119,00000000,00000133,00000000,00000000,00000000,                                                                                                                                        
R017,LEXINGTON AVENUE              ,00093203,00004381,00000229,00000833,00000603,00017519,00058235,00000000,00000000,00000000,00000247,00001773,00000000,00002025,00002490,00001355,00000453,00000000,00000608,00000000,00000000,00000000,                                                                                                                                        
R018,ROOSEVELT AVE/JACKSON HTS     ,00097045,00006360,00000703,00002877,00000007,00046723,00118558,00000000,00000000,00000000,00000077,00000534,00000000,00000122,00003993,00000404,00000289,00000000,00000343,00000000,00000000,00000000,                                                                                                                                        
R019,179TH STREET & HILLSIDE AVE   ,00033819,00001719,00000273,00000896,00000004,00015087,00032262,00000000,00000000,00000000,00000060,00000442,00000000,00000051,00002195,00000175,00000071,00000000,00000111,00000000,00000000,00000000,                                                                                                                                        
R020,47-50 STREETS/ROCKEFELLER     ,00151210,00005408,00000372,00001269,00000538,00042630,00103669,00000000,00000000,00000000,00000606,00003140,00000000,00001311,00004973,00001555,00000652,00000000,00000763,00000000,00000000,00000000,                                                                                                                                        
R021,42ND STREET & 6TH AVENUE      ,00092393,00003590,00000255,00000916,00000097,00026268,00080756,00000000,00000000,00000000,00000374,00001793,00000000,00000254,00004330,00000831,00000479,00000000,00000468,00000000,00000000,00000000,                                                                                                                                        
R022,34TH STREET & 6TH AVENUE      ,00183683,00007195,00000603,00001968,00000505,00065787,00135535,00000000,00000000,00000001,00001665,00002089,00000000,00001457,00005886,00001127,00000660,00000000,00001104,00000000,00000000,00000000,                                                                                                                                        
R023,34TH STREET & 6TH AVENUE      ,00149949,00004922,00000425,00001287,00000438,00032046,00090472,00000000,00000000,00000000,00000290,00001969,00000000,00001247,00003057,00001395,00000674,00000000,00000655,00000000,00000000,00000000,                                                                                                                                        
R024,SUTPHIN BOULEVARD             ,00046337,00001561,00000209,00000562,00000218,00021956,00026090,00000000,00000000,00000000,00000041,00000188,00000000,00000695,00001344,00000163,00000098,00000000,00006013,00000000,00000000,00000000,                                                                                                                                        
R025,JAMAICA CENTER-PARSONS BLVD   ,00065997,00001621,00000500,00001201,00000010,00040514,00046006,00000000,00000000,00000000,00000103,00000260,00000000,00000044,00003215,00000135,00000112,00000000,00000255,00000000,00000000,00000000,                                                                                                                                        
R027,WALL STREET                   ,00065756,00001861,00000115,00000511,00001201,00011021,00045731,00000000,00000000,00000000,00000248,00001250,00000000,00005957,00002182,00000984,00000344,00000000,00000381,00000000,00000000,00000000,                                                                                                                                        
R028,FULTON & WILLIAM STREETS      ,00050861,00002286,00000151,00000664,00000267,00015216,00043102,00000000,00000000,00000000,00000160,00000617,00000000,00001467,00002204,00000471,00000386,00000000,00000318,00000000,00000000,00000000,                                                                                                                                        
R029,PARK PLACE                    ,00154772,00004677,00000310,00001188,00000864,00030129,00086116,00000000,00000000,00000000,00001258,00001845,00000000,00003228,00002630,00001548,00000751,00000000,00000933,00000000,00000000,00000000,                                                                                                                                        
R030,CHAMBERS STREET               ,00052410,00001957,00000149,00000565,00000508,00013219,00039896,00000000,00000000,00000000,00000169,00000719,00000000,00001943,00001185,00000638,00000276,00000000,00000245,00000000,00000000,00000000,                                                                                                                                        
R031,34TH STREET & 7TH AVENUE      ,00104844,00004482,00000337,00000903,00001410,00024517,00045153,00000000,00000000,00000000,00000320,00001121,00000000,00005468,00002583,00001347,00000384,00000000,00000404,00000000,00000000,00000000,                                                                                                                                        
R032,42ND STREET/TIMES SQUARE      ,00082124,00002950,00000199,00000806,00000118,00019929,00070909,00000000,00000000,00000000,00000360,00001407,00000000,00000245,00002845,00000880,00000456,00000000,00000276,00000000,00000000,00000000,                                                                                                                                        
