     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,11/20/2010-11/26/2010,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R001,WHITEHALL STREET              ,00052003,00001446,00000205,00000752,00000181,00015193,00026073,00000037,00005138,00001592,00000367,00000719,00000000,00000766,00004085,00000419,00000096,00000000,00000340,00000000,00000000,00000000,                                                                                                                                        
R002,FULTON ST & BROADWAY NASSAU   ,00012509,00000339,00000032,00000135,00000009,00002739,00007981,00000010,00000330,00000470,00000021,00000214,00000000,00000073,00002715,00000075,00000035,00000000,00000066,00000000,00000000,00000000,                                                                                                                                        
R003,CYPRESS HILLS                 ,00003132,00000108,00000006,00000040,00000000,00001379,00001346,00000003,00000035,00000159,00000000,00000006,00000000,00000010,00000166,00000009,00000006,00000000,00000008,00000000,00000000,00000000,                                                                                                                                        
R004,75TH STREET & ELDERTS LANE    ,00007575,00000243,00000016,00000126,00000004,00002804,00004125,00000001,00000042,00000258,00000002,00000035,00000000,00000005,00000392,00000023,00000000,00000000,00000015,00000000,00000000,00000000,                                                                                                                                        
R005,85TH STREET & FOREST PKWAY    ,00008325,00000358,00000028,00000141,00000000,00002828,00005269,00000002,00000046,00000346,00000009,00000031,00000000,00000014,00000305,00000005,00000027,00000000,00000017,00000000,00000000,00000000,                                                                                                                                        
R006,WOODHAVEN BOULEVARD           ,00008082,00000333,00000035,00000141,00000000,00004126,00005422,00000004,00000100,00000480,00000001,00000045,00000000,00000007,00000522,00000027,00000017,00000000,00000030,00000000,00000000,00000000,                                                                                                                                        
R007,104TH STREET                  ,00005714,00000200,00000046,00000067,00000002,00002223,00003307,00000008,00000040,00000185,00000002,00000033,00000000,00000000,00000255,00000006,00000008,00000000,00000006,00000000,00000000,00000000,                                                                                                                                        
R008,111TH STREET                  ,00005440,00000188,00000023,00000044,00000002,00002003,00002641,00000003,00000052,00000162,00000002,00000058,00000000,00000010,00000239,00000009,00000006,00000000,00000013,00000000,00000000,00000000,                                                                                                                                        
R009,121ST STREET                  ,00004528,00000145,00000010,00000073,00000001,00002015,00002566,00000008,00000058,00000242,00000001,00000014,00000000,00000006,00000195,00000011,00000008,00000000,00000016,00000000,00000000,00000000,                                                                                                                                        
R010,42ND STREET & 8TH AVENUE      ,00065381,00002470,00000274,00000879,00000077,00021391,00042294,00000043,00002986,00002658,00000102,00000435,00000000,00000210,00002548,00000347,00000235,00000000,00000681,00000000,00000000,00000000,                                                                                                                                        
R011,42ND STREET & 8TH AVENUE      ,00185914,00006839,00000377,00001547,00000079,00024890,00065293,00000057,00003979,00003014,00000138,00001717,00000000,00000137,00004793,00001279,00000302,00000000,00000801,00000000,00000000,00000000,                                                                                                                                        
R012,34TH STREET & 8TH AVENUE      ,00173353,00005626,00000411,00001331,00002193,00024646,00065281,00000069,00004203,00003532,00000340,00001479,00000001,00007013,00005690,00001466,00000427,00000000,00001128,00000000,00000000,00000000,                                                                                                                                        
R013,34TH STREET & 8TH AVENUE      ,00038938,00001480,00000128,00000511,00000456,00008200,00026916,00000026,00000993,00001181,00000156,00000389,00000000,00002400,00002758,00000299,00000140,00000000,00000279,00000000,00000000,00000000,                                                                                                                                        
R014,FULTON STREET                 ,00067584,00001878,00000131,00000519,00000385,00014854,00044053,00000036,00002699,00002165,00000264,00000913,00000000,00001742,00006367,00000713,00000287,00000000,00000467,00000000,00000000,00000000,                                                                                                                                        
