     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,04/30/2011-05/06/2011,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R001,WHITEHALL STREET              ,00064011,00002008,00000322,00000841,00000470,00022646,00038387,00000000,00000000,00000000,00000518,00000947,00000000,00001106,00002412,00000679,00000201,00000000,00000582,00000000,00000000,00000000,                                                                                                                                        
R002,FULTON ST & BROADWAY NASSAU   ,00021296,00000588,00000056,00000203,00000037,00006004,00015157,00000000,00000000,00000000,00000072,00000344,00000000,00000095,00000703,00000172,00000107,00000000,00000162,00000000,00000000,00000000,                                                                                                                                        
R003,CYPRESS HILLS                 ,00003157,00000108,00000014,00000033,00000000,00001578,00001272,00000000,00000000,00000000,00000000,00000008,00000000,00000015,00000076,00000017,00000004,00000000,00000007,00000000,00000000,00000000,                                                                                                                                        
R004,75TH STREET & ELDERTS LANE    ,00007385,00000229,00000016,00000092,00000002,00002703,00003731,00000000,00000000,00000000,00000008,00000050,00000000,00000000,00000186,00000031,00000013,00000000,00000017,00000000,00000000,00000000,                                                                                                                                        
R005,85TH STREET & FOREST PKWAY    ,00008453,00000389,00000026,00000128,00000005,00002747,00004756,00000000,00000000,00000000,00000004,00000045,00000000,00000002,00000154,00000022,00000018,00000000,00000023,00000000,00000000,00000000,                                                                                                                                        
R006,WOODHAVEN BOULEVARD           ,00008416,00000364,00000026,00000121,00000005,00003820,00005222,00000000,00000000,00000000,00000004,00000087,00000000,00000007,00000184,00000044,00000032,00000000,00000026,00000000,00000000,00000000,                                                                                                                                        
R007,104TH STREET                  ,00006006,00000219,00000026,00000060,00000001,00002071,00003021,00000000,00000000,00000000,00000008,00000044,00000000,00000012,00000110,00000014,00000003,00000000,00000013,00000000,00000000,00000000,                                                                                                                                        
R008,111TH STREET                  ,00005593,00000178,00000028,00000039,00000004,00001949,00002391,00000000,00000000,00000000,00000000,00000045,00000000,00000005,00000121,00000020,00000010,00000000,00000016,00000000,00000000,00000000,                                                                                                                                        
R009,121ST STREET                  ,00004716,00000164,00000030,00000061,00000009,00002083,00002264,00000000,00000000,00000000,00000005,00000009,00000000,00000001,00000080,00000025,00000010,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R010,42ND STREET & 8TH AVENUE      ,00090659,00003577,00000371,00001102,00000143,00035561,00056386,00000000,00000000,00000000,00000233,00000563,00000000,00000246,00002091,00000619,00000404,00000000,00001064,00000000,00000000,00000000,                                                                                                                                        
R011,42ND STREET & 8TH AVENUE      ,00233620,00008376,00000539,00001679,00000113,00031700,00078137,00000000,00000000,00000000,00000213,00002221,00000000,00000157,00002646,00002450,00000539,00000000,00000949,00000000,00000000,00000000,                                                                                                                                        
R012,34TH STREET & 8TH AVENUE      ,00208466,00007379,00000603,00001729,00005376,00034828,00080596,00000000,00000000,00000000,00000656,00001985,00000001,00009859,00002869,00002703,00000665,00000000,00001205,00000000,00000000,00000000,                                                                                                                                        
R013,34TH STREET & 8TH AVENUE      ,00052702,00001772,00000188,00000684,00001404,00012763,00035023,00000000,00000000,00000000,00000255,00000553,00000000,00003446,00000967,00000606,00000279,00000000,00000339,00000000,00000000,00000000,                                                                                                                                        
R014,FULTON STREET                 ,00081083,00002528,00000181,00000608,00001080,00018835,00055586,00000000,00000000,00000000,00000434,00001314,00000000,00002713,00002509,00001137,00000453,00000000,00000465,00000000,00000000,00000000,                                                                                                                                        
R015,FIFTH AVENUE                  ,00071239,00002156,00000113,00000371,00001498,00011540,00030480,00000000,00000000,00000000,00000292,00001781,00000000,00002602,00002303,00001235,00000292,00000000,00000529,00000000,00000000,00000000,                                                                                                                                        
R016,LEXINGTON AVENUE              ,00020863,00000914,00000056,00000208,00000097,00005170,00014933,00000000,00000000,00000000,00000077,00000429,00000000,00000175,00000629,00000274,00000113,00000000,00000165,00000000,00000000,00000000,                                                                                                                                        
R017,LEXINGTON AVENUE              ,00095669,00004699,00000206,00000931,00001063,00017150,00059481,00000000,00000000,00000000,00000286,00001921,00000000,00002249,00002710,00001505,00000449,00000000,00000686,00000000,00000000,00000000,                                                                                                                                        
R018,ROOSEVELT AVE/JACKSON HTS     ,00100090,00006806,00000749,00002900,00000043,00048345,00123036,00000000,00000000,00000000,00000107,00000580,00000000,00000122,00004281,00000413,00000310,00000000,00000352,00000000,00000000,00000000,                                                                                                                                        
R019,179TH STREET & HILLSIDE AVE   ,00035595,00001842,00000235,00001014,00000005,00016486,00034206,00000000,00000000,00000000,00000082,00000447,00000000,00000051,00002354,00000191,00000061,00000000,00000116,00000000,00000000,00000000,                                                                                                                                        
R020,47-50 STREETS/ROCKEFELLER     ,00152912,00006232,00000387,00001363,00000809,00038390,00106488,00000000,00000000,00000000,00000597,00003198,00000000,00001352,00005181,00001650,00000664,00000000,00000816,00000000,00000000,00000000,                                                                                                                                        
R021,42ND STREET & 6TH AVENUE      ,00094221,00003876,00000273,00000952,00000131,00025934,00081783,00000000,00000000,00000000,00000381,00001930,00000000,00000278,00004626,00000967,00000502,00000000,00000526,00000000,00000000,00000000,                                                                                                                                        
R022,34TH STREET & 6TH AVENUE      ,00187395,00008259,00000635,00002121,00000815,00062548,00139884,00000000,00000000,00000000,00001828,00002314,00000000,00001562,00006144,00001361,00000754,00000000,00001019,00000000,00000000,00000000,                                                                                                                                        
