     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,12/25/2010-12/31/2010,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R001,WHITEHALL STREET              ,00055179,00001016,00000146,00000604,00000072,00019851,00019070,00000038,00004199,00001826,00000418,00000526,00000000,00000504,00003207,00000365,00000059,00000000,00000472,00000000,00000000,00000000,                                                                                                                                        
R002,FULTON ST & BROADWAY NASSAU   ,00010492,00000242,00000021,00000071,00000004,00002597,00005325,00000001,00000308,00000398,00000024,00000181,00000000,00000039,00001865,00000063,00000037,00000000,00000074,00000000,00000000,00000000,                                                                                                                                        
R003,CYPRESS HILLS                 ,00003561,00000078,00000009,00000021,00000000,00001036,00000942,00000003,00000020,00000134,00000003,00000010,00000000,00000012,00000132,00000004,00000002,00000000,00000005,00000000,00000000,00000000,                                                                                                                                        
R004,75TH STREET & ELDERTS LANE    ,00008886,00000171,00000013,00000121,00000000,00002125,00003389,00000000,00000029,00000211,00000001,00000019,00000000,00000003,00000354,00000011,00000006,00000000,00000025,00000000,00000000,00000000,                                                                                                                                        
R005,85TH STREET & FOREST PKWAY    ,00010329,00000283,00000020,00000128,00000000,00002242,00004395,00000001,00000037,00000277,00000008,00000045,00000000,00000001,00000297,00000026,00000021,00000000,00000027,00000000,00000000,00000000,                                                                                                                                        
R006,WOODHAVEN BOULEVARD           ,00010034,00000295,00000034,00000085,00000001,00003239,00004581,00000000,00000081,00000410,00000011,00000047,00000000,00000010,00000469,00000032,00000022,00000000,00000024,00000000,00000000,00000000,                                                                                                                                        
R007,104TH STREET                  ,00006725,00000166,00000036,00000052,00000000,00001628,00002719,00000004,00000044,00000178,00000001,00000043,00000000,00000000,00000246,00000013,00000007,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R008,111TH STREET                  ,00006758,00000187,00000020,00000043,00000001,00001579,00002188,00000005,00000034,00000136,00000006,00000036,00000000,00000003,00000205,00000008,00000005,00000000,00000028,00000000,00000000,00000000,                                                                                                                                        
R009,121ST STREET                  ,00005818,00000140,00000007,00000084,00000002,00001767,00002397,00000003,00000040,00000235,00000000,00000019,00000000,00000003,00000209,00000011,00000002,00000000,00000017,00000000,00000000,00000000,                                                                                                                                        
R010,42ND STREET & 8TH AVENUE      ,00076680,00002155,00000227,00000857,00000073,00025204,00034195,00000047,00002421,00003161,00000113,00000396,00000000,00000165,00002199,00000405,00000176,00000000,00000716,00000000,00000000,00000000,                                                                                                                                        
R011,42ND STREET & 8TH AVENUE      ,00189604,00005785,00000381,00001360,00000035,00029896,00055239,00000086,00003491,00003487,00000183,00001459,00000000,00000133,00004156,00001095,00000256,00000000,00001038,00000000,00000000,00000000,                                                                                                                                        
R012,34TH STREET & 8TH AVENUE      ,00187310,00004852,00000345,00001268,00001123,00026699,00055680,00000060,00003554,00003512,00000216,00001226,00000000,00004682,00005365,00001180,00000357,00000000,00001439,00000000,00000000,00000000,                                                                                                                                        
