     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,02/12/2011-02/18/2011,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R001,WHITEHALL STREET              ,00055428,00001777,00000251,00000741,00000402,00015988,00037129,00000000,00000000,00000000,00000436,00001003,00000000,00001112,00002336,00000626,00000165,00000000,00000362,00000000,00000000,00000000,                                                                                                                                        
R002,FULTON ST & BROADWAY NASSAU   ,00018738,00000539,00000042,00000172,00000028,00004196,00014646,00000000,00000000,00000000,00000059,00000374,00000000,00000103,00000644,00000168,00000080,00000000,00000086,00000000,00000000,00000000,                                                                                                                                        
R003,CYPRESS HILLS                 ,00004013,00000113,00000018,00000036,00000005,00001814,00001484,00000000,00000000,00000000,00000002,00000018,00000000,00000013,00000109,00000016,00000003,00000000,00000005,00000000,00000000,00000000,                                                                                                                                        
R004,75TH STREET & ELDERTS LANE    ,00009359,00000302,00000021,00000162,00000002,00003420,00004637,00000000,00000000,00000000,00000006,00000047,00000000,00000001,00000238,00000038,00000007,00000000,00000025,00000000,00000000,00000000,                                                                                                                                        
R005,85TH STREET & FOREST PKWAY    ,00010534,00000426,00000020,00000151,00000002,00003490,00006191,00000000,00000000,00000000,00000007,00000039,00000000,00000005,00000178,00000013,00000031,00000000,00000029,00000000,00000000,00000000,                                                                                                                                        
R006,WOODHAVEN BOULEVARD           ,00010235,00000405,00000039,00000133,00000001,00004962,00006548,00000000,00000000,00000000,00000004,00000107,00000000,00000008,00000225,00000032,00000038,00000000,00000013,00000000,00000000,00000000,                                                                                                                                        
R007,104TH STREET                  ,00007355,00000234,00000055,00000059,00000001,00002837,00003852,00000000,00000000,00000000,00000004,00000064,00000000,00000005,00000113,00000014,00000009,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R008,111TH STREET                  ,00007199,00000209,00000031,00000069,00000003,00002544,00003083,00000000,00000000,00000000,00000002,00000057,00000000,00000007,00000135,00000007,00000014,00000000,00000031,00000000,00000000,00000000,                                                                                                                                        
R009,121ST STREET                  ,00005794,00000174,00000023,00000075,00000002,00002638,00002911,00000000,00000000,00000000,00000002,00000023,00000000,00000000,00000102,00000032,00000012,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R010,42ND STREET & 8TH AVENUE      ,00084782,00003164,00000352,00001090,00000153,00027566,00055873,00000000,00000000,00000000,00000234,00000564,00000000,00000258,00001969,00000530,00000359,00000000,00000758,00000000,00000000,00000000,                                                                                                                                        
R011,42ND STREET & 8TH AVENUE      ,00234609,00007674,00000453,00001736,00000127,00027466,00081835,00000000,00000000,00000000,00000204,00002519,00000000,00000173,00002530,00002229,00000494,00000000,00000769,00000000,00000000,00000000,                                                                                                                                        
R012,34TH STREET & 8TH AVENUE      ,00202494,00006457,00000554,00001517,00005127,00029643,00080780,00000000,00000000,00000000,00000582,00002093,00000000,00010077,00002811,00002366,00000608,00000000,00000992,00000000,00000000,00000000,                                                                                                                                        
R013,34TH STREET & 8TH AVENUE      ,00051476,00001866,00000172,00000654,00001317,00011142,00037559,00000000,00000000,00000000,00000269,00000568,00000000,00003567,00000987,00000542,00000263,00000000,00000319,00000000,00000000,00000000,                                                                                                                                        
R014,FULTON STREET                 ,00089366,00002541,00000179,00000709,00000941,00018491,00062812,00000000,00000000,00000000,00000439,00001355,00000000,00002781,00002634,00001109,00000460,00000000,00000485,00000000,00000000,00000000,                                                                                                                                        
R015,FIFTH AVENUE                  ,00065009,00001909,00000061,00000287,00001327,00006774,00028286,00000000,00000000,00000000,00000243,00001845,00000000,00002673,00002107,00000991,00000197,00000000,00000256,00000000,00000000,00000000,                                                                                                                                        
R016,LEXINGTON AVENUE              ,00022777,00001003,00000060,00000158,00000094,00005458,00016753,00000000,00000000,00000000,00000077,00000392,00000000,00000178,00000592,00000261,00000117,00000000,00000162,00000000,00000000,00000000,                                                                                                                                        
R017,LEXINGTON AVENUE              ,00083722,00003806,00000188,00000752,00000883,00011768,00052165,00000000,00000000,00000000,00000257,00001927,00000000,00002164,00002165,00001207,00000386,00000000,00000395,00000000,00000000,00000000,                                                                                                                                        
R018,ROOSEVELT AVE/JACKSON HTS     ,00096701,00006463,00000651,00002953,00000038,00045992,00117731,00000000,00000000,00000000,00000116,00000607,00000000,00000111,00004246,00000350,00000239,00000000,00000311,00000000,00000000,00000000,                                                                                                                                        
R019,179TH STREET & HILLSIDE AVE   ,00034076,00001729,00000200,00000946,00000009,00015492,00033719,00000000,00000000,00000000,00000070,00000501,00000000,00000050,00002249,00000144,00000057,00000000,00000095,00000000,00000000,00000000,                                                                                                                                        
R020,47-50 STREETS/ROCKEFELLER     ,00154331,00005987,00000330,00001391,00000786,00032884,00107350,00000000,00000000,00000000,00000585,00003273,00000000,00001452,00005177,00001373,00000632,00000000,00000738,00000000,00000000,00000000,                                                                                                                                        
R021,42ND STREET & 6TH AVENUE      ,00091892,00003693,00000283,00000992,00000106,00023351,00081365,00000000,00000000,00000000,00000380,00001968,00000000,00000257,00004372,00000778,00000471,00000000,00000511,00000000,00000000,00000000,                                                                                                                                        
R022,34TH STREET & 6TH AVENUE      ,00182604,00007347,00000636,00002113,00000888,00053802,00140790,00000000,00000001,00000000,00001723,00002417,00000000,00001649,00005940,00001161,00000636,00000000,00000906,00000000,00000000,00000000,                                                                                                                                        
R023,34TH STREET & 6TH AVENUE      ,00152993,00005187,00000436,00001314,00000696,00028415,00092989,00000000,00000000,00000000,00000305,00002408,00000000,00001401,00003187,00001309,00000688,00000000,00000665,00000000,00000000,00000000,                                                                                                                                        
R024,SUTPHIN BOULEVARD             ,00047244,00001532,00000215,00000623,00000387,00022435,00026025,00000000,00000000,00000000,00000053,00000190,00000000,00000763,00001389,00000148,00000098,00000000,00005168,00000000,00000000,00000000,                                                                                                                                        
R025,JAMAICA CENTER-PARSONS BLVD   ,00070569,00001720,00000449,00001263,00000028,00044730,00050245,00000000,00000000,00000000,00000109,00000365,00000000,00000057,00003381,00000118,00000092,00000000,00000243,00000000,00000000,00000000,                                                                                                                                        
