     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,08/20/2011-08/26/2011,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R001,WHITEHALL STREET              ,00078696,00002206,00000292,00000865,00000255,00026270,00036679,00000000,00000000,00000000,00000000,00000895,00000000,00000863,00002370,00000685,00000211,00000000,00000728,00000000,00000000,00000000,                                                                                                                                        
R002,FULTON ST & BROADWAY NASSAU   ,00017489,00000522,00000032,00000148,00000017,00004891,00012024,00000000,00000000,00000000,00000000,00000288,00000000,00000076,00000550,00000133,00000084,00000000,00000133,00000000,00000000,00000000,                                                                                                                                        
R003,CYPRESS HILLS                 ,00003543,00000128,00000023,00000020,00000000,00001578,00001048,00000000,00000000,00000000,00000000,00000004,00000000,00000013,00000092,00000013,00000006,00000000,00000005,00000000,00000000,00000000,                                                                                                                                        
R004,75TH STREET & ELDERTS LANE    ,00009031,00000273,00000028,00000107,00000003,00003467,00003850,00000000,00000000,00000000,00000000,00000043,00000000,00000001,00000227,00000041,00000015,00000000,00000015,00000000,00000000,00000000,                                                                                                                                        
R005,85TH STREET & FOREST PKWAY    ,00010098,00000382,00000026,00000132,00000000,00003474,00005148,00000000,00000000,00000000,00000000,00000042,00000000,00000002,00000152,00000014,00000031,00000000,00000020,00000000,00000000,00000000,                                                                                                                                        
R006,WOODHAVEN BOULEVARD           ,00009835,00000395,00000049,00000136,00000000,00004594,00005337,00000000,00000000,00000000,00000001,00000069,00000000,00000015,00000189,00000043,00000023,00000000,00000028,00000000,00000000,00000000,                                                                                                                                        
R007,104TH STREET                  ,00007145,00000235,00000031,00000066,00000000,00002676,00003003,00000000,00000000,00000000,00000000,00000045,00000000,00000005,00000127,00000005,00000012,00000000,00000014,00000000,00000000,00000000,                                                                                                                                        
R008,111TH STREET                  ,00006338,00000203,00000035,00000062,00000000,00002416,00002394,00000000,00000000,00000000,00000000,00000027,00000000,00000007,00000123,00000024,00000015,00000000,00000030,00000000,00000000,00000000,                                                                                                                                        
R009,121ST STREET                  ,00005795,00000195,00000043,00000051,00000006,00002520,00002295,00000000,00000000,00000000,00000000,00000024,00000000,00000004,00000085,00000029,00000012,00000000,00000015,00000000,00000000,00000000,                                                                                                                                        
R010,42ND STREET & 8TH AVENUE      ,00093838,00002860,00000364,00000884,00000110,00038419,00047778,00000000,00000000,00000000,00000000,00000466,00000000,00000199,00001982,00000585,00000387,00000000,00001206,00000000,00000000,00000000,                                                                                                                                        
R011,42ND STREET & 8TH AVENUE      ,00221709,00007577,00000512,00001526,00000067,00032860,00067272,00000000,00000000,00000000,00000000,00001586,00000000,00000151,00002440,00002254,00000535,00000000,00001064,00000000,00000000,00000000,                                                                                                                                        
R012,34TH STREET & 8TH AVENUE      ,00195162,00006154,00000477,00001338,00002921,00034115,00065783,00000000,00000000,00000000,00000000,00001440,00000000,00007761,00002550,00002517,00000595,00000000,00001371,00000000,00000000,00000000,                                                                                                                                        
R013,34TH STREET & 8TH AVENUE      ,00049533,00001734,00000186,00000606,00000740,00014500,00030362,00000000,00000000,00000000,00000000,00000419,00000000,00002709,00000862,00000530,00000216,00000000,00000372,00000000,00000000,00000000,                                                                                                                                        
R014,FULTON STREET                 ,00090652,00002291,00000194,00000510,00000543,00022904,00052496,00000000,00000000,00000000,00000000,00001054,00000000,00002108,00002225,00001108,00000461,00000000,00000637,00000000,00000000,00000000,                                                                                                                                        
R015,FIFTH AVENUE                  ,00061202,00001599,00000054,00000217,00000741,00009170,00024767,00000000,00000000,00000000,00000000,00001322,00000000,00002061,00001852,00001093,00000264,00000000,00000329,00000000,00000000,00000000,                                                                                                                                        
R016,LEXINGTON AVENUE              ,00021236,00000734,00000056,00000150,00000045,00006010,00013362,00000000,00000000,00000000,00000000,00000294,00000000,00000134,00000628,00000271,00000106,00000000,00000195,00000000,00000000,00000000,                                                                                                                                        
R017,LEXINGTON AVENUE              ,00082078,00003283,00000197,00000681,00000581,00014212,00046545,00000000,00000000,00000000,00000000,00001398,00000000,00001865,00002256,00001360,00000420,00000000,00000532,00000000,00000000,00000000,                                                                                                                                        
R018,ROOSEVELT AVE/JACKSON HTS     ,00100281,00006133,00000736,00002609,00000007,00047686,00109579,00000000,00000000,00000000,00000000,00000458,00000000,00000085,00004105,00000334,00000287,00000000,00000418,00000000,00000000,00000000,                                                                                                                                        
R019,179TH STREET & HILLSIDE AVE   ,00035160,00001701,00000242,00000934,00000000,00016138,00028775,00000000,00000000,00000000,00000000,00000400,00000000,00000028,00002165,00000225,00000082,00000000,00000163,00000000,00000000,00000000,                                                                                                                                        
R020,47-50 STREETS/ROCKEFELLER     ,00153503,00006010,00000360,00001327,00000549,00043340,00097201,00000000,00000000,00000000,00000000,00002335,00000000,00001055,00005061,00001588,00000738,00000000,00000964,00000000,00000000,00000000,                                                                                                                                        
R021,42ND STREET & 6TH AVENUE      ,00096907,00003444,00000274,00000982,00000076,00029709,00076922,00000000,00000000,00000000,00000000,00001685,00000000,00000190,00004323,00000969,00000563,00000000,00000517,00000000,00000000,00000000,                                                                                                                                        
R022,34TH STREET & 6TH AVENUE      ,00184178,00006527,00000639,00001805,00000543,00065627,00119497,00000000,00000000,00000000,00000001,00001723,00000000,00001127,00005625,00001145,00000696,00000000,00001117,00000000,00000000,00000000,                                                                                                                                        
R023,34TH STREET & 6TH AVENUE      ,00149668,00004758,00000476,00001348,00000389,00032564,00082883,00000000,00000000,00000000,00000000,00001835,00000000,00001064,00003130,00001606,00000662,00000000,00000804,00000000,00000000,00000000,                                                                                                                                        
R024,SUTPHIN BOULEVARD             ,00049110,00001613,00000291,00000592,00000219,00023310,00023231,00000000,00000000,00000000,00000000,00000132,00000000,00000652,00001326,00000225,00000101,00000000,00007110,00000000,00000000,00000000,                                                                                                                                        
R025,JAMAICA CENTER-PARSONS BLVD   ,00068203,00001509,00000571,00001134,00000009,00043258,00038439,00000000,00000000,00000000,00000000,00000224,00000000,00000054,00003055,00000138,00000129,00000000,00000466,00000000,00000000,00000000,                                                                                                                                        
R027,WALL STREET                   ,00062492,00001742,00000085,00000461,00001154,00011055,00041034,00000000,00000000,00000000,00000000,00001056,00000000,00004833,00002106,00001001,00000334,00000000,00000340,00000000,00000000,00000000,                                                                                                                                        
R028,FULTON & WILLIAM STREETS      ,00054848,00002259,00000162,00000671,00000240,00016673,00037975,00000000,00000000,00000000,00000000,00000495,00000000,00001171,00002130,00000493,00000330,00000000,00000438,00000000,00000000,00000000,                                                                                                                                        
R029,PARK PLACE                    ,00146281,00004115,00000321,00001095,00000863,00029010,00070497,00000000,00000000,00000000,00000000,00001510,00000000,00002553,00002201,00001471,00000647,00000000,00001007,00000000,00000000,00000000,                                                                                                                                        
R030,CHAMBERS STREET               ,00051448,00001556,00000157,00000432,00000453,00012691,00030027,00000000,00000000,00000000,00000000,00000509,00000000,00001637,00000994,00000490,00000231,00000000,00000296,00000000,00000000,00000000,                                                                                                                                        
R031,34TH STREET & 7TH AVENUE      ,00098294,00003779,00000258,00000780,00001236,00024891,00039536,00000000,00000000,00000000,00000000,00000922,00000000,00004479,00002487,00001255,00000329,00000000,00000496,00000000,00000000,00000000,                                                                                                                                        
R032,42ND STREET/TIMES SQUARE      ,00084819,00002707,00000200,00000793,00000108,00021748,00066925,00000000,00000000,00000000,00000000,00001277,00000000,00000207,00002821,00000992,00000425,00000000,00000378,00000000,00000000,00000000,                                                                                                                                        
R033,42ND STREET/TIMES SQUARE      ,00205915,00005039,00000497,00001359,00000441,00083117,00091407,00000000,00000000,00000000,00000000,00001226,00000000,00000881,00004110,00001314,00000600,00000000,00001879,00000000,00000000,00000000,                                                                                                                                        
R034,125TH STREET & BROADWAY       ,00017958,00000985,00000098,00000323,00000018,00008630,00012814,00000000,00000000,00000000,00000000,00000073,00000000,00000029,00000582,00000136,00000096,00000000,00000140,00000000,00000000,00000000,                                                                                                                                        
R035,168TH STREET & BROADWAY       ,00055394,00002861,00000338,00000717,00000090,00021100,00038451,00000000,00000000,00000000,00000000,00000141,00000000,00000281,00001442,00000542,00000380,00000000,00000276,00000000,00000000,00000000,                                                                                                                                        
R036,DYCKMAN STREET                ,00003146,00000233,00000023,00000091,00000001,00001732,00001694,00000000,00000000,00000000,00000000,00000005,00000000,00000006,00000119,00000007,00000005,00000000,00000012,00000000,00000000,00000000,                                                                                                                                        
R037,207TH STREET                  ,00014429,00000683,00000139,00000255,00000000,00011454,00008552,00000000,00000000,00000000,00000000,00000043,00000000,00000006,00000724,00000015,00000027,00000000,00000033,00000000,00000000,00000000,                                                                                                                                        
R038,215TH STREET                  ,00004314,00000238,00000028,00000084,00000000,00001802,00002473,00000000,00000000,00000000,00000000,00000012,00000000,00000001,00000124,00000027,00000031,00000000,00000008,00000000,00000000,00000000,                                                                                                                                        
R039,225TH STREET                  ,00012647,00000581,00000111,00000169,00000041,00006792,00006930,00000000,00000000,00000000,00000000,00000039,00000000,00000075,00000565,00000081,00000021,00000000,00000041,00000000,00000000,00000000,                                                                                                                                        
R040,231ST STREET                  ,00018596,00001179,00000152,00000336,00000004,00008715,00011744,00000000,00000000,00000000,00000000,00000111,00000000,00000016,00000657,00000108,00000045,00000000,00000066,00000000,00000000,00000000,                                                                                                                                        
R041,BOWLING GREEN & BATTERY PL    ,00048872,00001861,00000219,00000487,00000416,00015681,00030389,00000000,00000000,00000000,00000000,00000557,00000000,00001780,00001916,00000530,00000189,00000000,00000290,00000000,00000000,00000000,                                                                                                                                        
R042,BOWLING GREEN & BROADWAY      ,00014273,00000329,00000033,00000103,00000083,00006696,00005295,00000000,00000000,00000000,00000000,00000124,00000000,00000272,00000265,00000134,00000033,00000000,00000158,00000000,00000000,00000000,                                                                                                                                        
R043,WALL STREET                   ,00052067,00001606,00000096,00000273,00000469,00010962,00036772,00000000,00000000,00000000,00000000,00000833,00000000,00002123,00001253,00000696,00000372,00000000,00000341,00000000,00000000,00000000,                                                                                                                                        
R044,BROOKLYN BRIDGE               ,00086480,00003738,00000259,00001122,00000306,00027372,00053367,00000000,00000001,00000000,00000000,00000694,00000000,00001239,00001845,00000780,00000469,00000000,00000618,00000000,00000000,00000000,                                                                                                                                        
R045,42ND STREET & GRAND CENTRAL   ,00067094,00002265,00000122,00000369,00001371,00008567,00023058,00000000,00000000,00000000,00000000,00000701,00000000,00003520,00001122,00001136,00000244,00000000,00000249,00000000,00000000,00000000,                                                                                                                                        
R046,42ND STREET & GRAND CENTRAL   ,00207854,00006114,00000378,00001050,00002181,00044927,00094019,00000000,00000000,00000000,00000000,00002015,00000000,00006576,00004268,00002431,00000841,00000000,00001355,00000000,00000000,00000000,                                                                                                                                        
R047,42ND STREET & GRAND CENTRAL   ,00099249,00003516,00000234,00000640,00000950,00022996,00067184,00000000,00000000,00000000,00000000,00001449,00000000,00003595,00004042,00001425,00000510,00000000,00000376,00000000,00000000,00000000,                                                                                                                                        
R048,42ND STREET & 3RD AVENUE      ,00028719,00000924,00000037,00000184,00000265,00005516,00018205,00000000,00000000,00000000,00000000,00000454,00000000,00000795,00001145,00000389,00000106,00000000,00000105,00000000,00000000,00000000,                                                                                                                                        
R049,51ST STREET & LEXINGTON AVE   ,00059197,00002170,00000174,00000421,00000076,00020528,00038954,00000000,00000000,00000000,00000000,00000818,00000000,00000240,00002671,00000659,00000307,00000000,00000569,00000000,00000000,00000000,                                                                                                                                        
R050,59TH STREET & LEXINGTON AVE   ,00063512,00002716,00000232,00000604,00000234,00021441,00046732,00000000,00000000,00000000,00000000,00000767,00000000,00000676,00002149,00000811,00000322,00000000,00000385,00000000,00000000,00000000,                                                                                                                                        
R051,59TH STREET & LEXINGTON AVE   ,00085247,00003666,00000292,00000807,00000136,00033008,00065906,00000000,00000000,00000000,00000000,00000820,00000000,00000602,00003295,00000939,00000461,00000000,00000433,00000000,00000000,00000000,                                                                                                                                        
R052,WOODLAWN ROAD                 ,00013992,00000781,00000197,00000332,00000005,00008339,00007394,00000000,00000000,00000000,00000000,00000073,00000000,00000012,00000590,00000066,00000013,00000000,00000027,00000000,00000000,00000000,                                                                                                                                        
R053,149TH STREET & 3RD AVENUE     ,00044205,00001525,00000344,00000817,00000002,00033615,00021822,00000000,00000000,00000000,00000000,00000100,00000000,00000019,00002256,00000045,00000032,00000000,00000180,00000000,00000000,00000000,                                                                                                                                        
