     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,05/21/2011-05/27/2011,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R001,WHITEHALL STREET              ,00066566,00002022,00000311,00000828,00000243,00022771,00036834,00000000,00000000,00000000,00000455,00000892,00000000,00000992,00002395,00000752,00000208,00000000,00000589,00000000,00000000,00000000,                                                                                                                                        
R002,FULTON ST & BROADWAY NASSAU   ,00019105,00000549,00000049,00000176,00000024,00004742,00013378,00000000,00000000,00000000,00000070,00000315,00000000,00000084,00000692,00000156,00000098,00000000,00000130,00000000,00000000,00000000,                                                                                                                                        
R003,CYPRESS HILLS                 ,00003640,00000112,00000014,00000051,00000000,00001919,00001402,00000000,00000000,00000000,00000001,00000014,00000000,00000015,00000099,00000017,00000008,00000000,00000008,00000000,00000000,00000000,                                                                                                                                        
R004,75TH STREET & ELDERTS LANE    ,00008993,00000294,00000027,00000120,00000000,00003412,00004511,00000000,00000000,00000000,00000005,00000063,00000000,00000002,00000238,00000046,00000018,00000000,00000020,00000000,00000000,00000000,                                                                                                                                        
R005,85TH STREET & FOREST PKWAY    ,00010185,00000405,00000031,00000168,00000007,00003489,00005841,00000000,00000000,00000000,00000011,00000054,00000000,00000002,00000198,00000015,00000020,00000000,00000024,00000000,00000000,00000000,                                                                                                                                        
R006,WOODHAVEN BOULEVARD           ,00010239,00000420,00000038,00000129,00000006,00004999,00006321,00000000,00000000,00000000,00000004,00000089,00000000,00000008,00000216,00000041,00000033,00000000,00000035,00000000,00000000,00000000,                                                                                                                                        
R007,104TH STREET                  ,00007105,00000283,00000031,00000085,00000001,00002769,00003631,00000000,00000000,00000000,00000006,00000054,00000000,00000012,00000135,00000015,00000009,00000000,00000013,00000000,00000000,00000000,                                                                                                                                        
R008,111TH STREET                  ,00006543,00000211,00000027,00000073,00000004,00002333,00002898,00000000,00000000,00000000,00000005,00000061,00000000,00000005,00000167,00000024,00000009,00000000,00000029,00000000,00000000,00000000,                                                                                                                                        
R009,121ST STREET                  ,00005711,00000205,00000047,00000070,00000003,00002671,00002707,00000000,00000000,00000000,00000002,00000015,00000000,00000002,00000079,00000024,00000015,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R010,42ND STREET & 8TH AVENUE      ,00095338,00003358,00000393,00001028,00000071,00035713,00055927,00000000,00000000,00000000,00000209,00000517,00000000,00000250,00002131,00000710,00000382,00000000,00001281,00000000,00000000,00000000,                                                                                                                                        
R011,42ND STREET & 8TH AVENUE      ,00225622,00007918,00000512,00001659,00000078,00031688,00073983,00000000,00000000,00000000,00000212,00002033,00000001,00000158,00002660,00002418,00000536,00000000,00000984,00000000,00000000,00000000,                                                                                                                                        
R012,34TH STREET & 8TH AVENUE      ,00211836,00007093,00000634,00001520,00003249,00036339,00078099,00000000,00000000,00000000,00000629,00001808,00000000,00009370,00002823,00002620,00000673,00000000,00001378,00000000,00000000,00000000,                                                                                                                                        
R013,34TH STREET & 8TH AVENUE      ,00053690,00001857,00000178,00000706,00000683,00013530,00035359,00000000,00000000,00000000,00000217,00000549,00000000,00003242,00000972,00000637,00000263,00000000,00000403,00000000,00000000,00000000,                                                                                                                                        
R014,FULTON STREET                 ,00093857,00002518,00000193,00000611,00000591,00021885,00058488,00000000,00000000,00000000,00000447,00001220,00000000,00002581,00002674,00001195,00000490,00000000,00000665,00000000,00000000,00000000,                                                                                                                                        
R015,FIFTH AVENUE                  ,00070477,00002060,00000082,00000370,00000838,00010433,00029581,00000000,00000000,00000000,00000238,00001685,00000000,00002461,00002193,00001238,00000255,00000000,00000518,00000000,00000000,00000000,                                                                                                                                        
R016,LEXINGTON AVENUE              ,00020653,00000881,00000054,00000181,00000056,00005147,00013705,00000000,00000000,00000000,00000086,00000381,00000000,00000165,00000643,00000286,00000092,00000000,00000158,00000000,00000000,00000000,                                                                                                                                        
R017,LEXINGTON AVENUE              ,00097302,00004528,00000212,00000940,00000586,00017270,00057836,00000000,00000000,00000000,00000260,00001729,00000000,00002192,00002590,00001464,00000459,00000000,00000632,00000000,00000000,00000000,                                                                                                                                        
R018,ROOSEVELT AVE/JACKSON HTS     ,00102344,00006606,00000685,00002993,00000011,00050200,00122018,00000000,00000000,00000000,00000093,00000539,00000000,00000117,00004199,00000407,00000295,00000000,00000409,00000000,00000000,00000000,                                                                                                                                        
R019,179TH STREET & HILLSIDE AVE   ,00034904,00001777,00000265,00001016,00000004,00016624,00032926,00000000,00000000,00000000,00000064,00000446,00000000,00000060,00002349,00000179,00000064,00000000,00000082,00000000,00000000,00000000,                                                                                                                                        
R020,47-50 STREETS/ROCKEFELLER     ,00154068,00006028,00000399,00001315,00000536,00039733,00101770,00000000,00000000,00000000,00000539,00002976,00000000,00001294,00005154,00001576,00000692,00000000,00000817,00000000,00000000,00000000,                                                                                                                                        
R021,42ND STREET & 6TH AVENUE      ,00096420,00003761,00000284,00000998,00000089,00027491,00081034,00000000,00000000,00000000,00000394,00001914,00000000,00000270,00004442,00000968,00000549,00000000,00000514,00000000,00000000,00000000,                                                                                                                                        
R022,34TH STREET & 6TH AVENUE      ,00191465,00007385,00000673,00002072,00000564,00063363,00133085,00000000,00000000,00000000,00001599,00002195,00000000,00001436,00006147,00001326,00000687,00000000,00001182,00000000,00000000,00000000,                                                                                                                                        
R023,34TH STREET & 6TH AVENUE      ,00158155,00005132,00000459,00001372,00000409,00033158,00090726,00000000,00000000,00000000,00000332,00002044,00000000,00001258,00003179,00001542,00000744,00000000,00000721,00000000,00000000,00000000,                                                                                                                                        
R024,SUTPHIN BOULEVARD             ,00049403,00001651,00000262,00000626,00000233,00024042,00026197,00000000,00000000,00000000,00000040,00000139,00000000,00000740,00001439,00000204,00000082,00000000,00007913,00000000,00000000,00000000,                                                                                                                                        
R025,JAMAICA CENTER-PARSONS BLVD   ,00069287,00001741,00000468,00001290,00000011,00044698,00047692,00000000,00000000,00000000,00000118,00000285,00000000,00000038,00003310,00000113,00000103,00000000,00000322,00000000,00000000,00000000,                                                                                                                                        
R027,WALL STREET                   ,00067309,00001958,00000123,00000471,00001227,00010379,00044084,00000000,00000000,00000000,00000249,00001192,00000000,00005939,00002159,00000989,00000333,00000000,00000406,00000000,00000000,00000000,                                                                                                                                        
R028,FULTON & WILLIAM STREETS      ,00053163,00002413,00000156,00000682,00000267,00014142,00040564,00000000,00000000,00000000,00000174,00000681,00000001,00001435,00002275,00000448,00000342,00000000,00000372,00000000,00000000,00000000,                                                                                                                                        
R029,PARK PLACE                    ,00156235,00004750,00000333,00001250,00000913,00029553,00083986,00000000,00000000,00000000,00001233,00001673,00000000,00003108,00002538,00001576,00000761,00000000,00001067,00000000,00000000,00000000,                                                                                                                                        
R030,CHAMBERS STREET               ,00054705,00002084,00000211,00000617,00000488,00013744,00038653,00000000,00000000,00000000,00000214,00000674,00000000,00001925,00001177,00000633,00000238,00000000,00000293,00000000,00000000,00000000,                                                                                                                                        
R031,34TH STREET & 7TH AVENUE      ,00109293,00004557,00000369,00000928,00001352,00024816,00047193,00000000,00000001,00000000,00000378,00001135,00000000,00005493,00002678,00001421,00000363,00000000,00000507,00000000,00000000,00000000,                                                                                                                                        
R032,42ND STREET/TIMES SQUARE      ,00085056,00003033,00000240,00000810,00000116,00021058,00068943,00000000,00000000,00000001,00000358,00001355,00000000,00000232,00002823,00000948,00000460,00000000,00000319,00000000,00000000,00000000,                                                                                                                                        
R033,42ND STREET/TIMES SQUARE      ,00195751,00005807,00000498,00001590,00000430,00072749,00099526,00000000,00000000,00000000,00000640,00001342,00000000,00001060,00004425,00001301,00000605,00000000,00001872,00000000,00000000,00000000,                                                                                                                                        
R034,125TH STREET & BROADWAY       ,00017679,00001038,00000106,00000329,00000010,00007884,00014532,00000000,00000000,00000000,00000041,00000087,00000000,00000048,00000616,00000138,00000086,00000000,00000204,00000000,00000000,00000000,                                                                                                                                        
R035,168TH STREET & BROADWAY       ,00061471,00003473,00000371,00000847,00000091,00023994,00046493,00000000,00000000,00000000,00000100,00000190,00000000,00000331,00001773,00000505,00000371,00000000,00000303,00000000,00000000,00000000,                                                                                                                                        
R036,DYCKMAN STREET                ,00010990,00000710,00000054,00000202,00000001,00006052,00006541,00000000,00000000,00000000,00000004,00000039,00000000,00000003,00000450,00000006,00000032,00000000,00000028,00000000,00000000,00000000,                                                                                                                                        
R037,207TH STREET                  ,00008511,00000406,00000073,00000178,00000001,00007428,00006657,00000000,00000000,00000000,00000008,00000045,00000000,00000006,00000373,00000019,00000020,00000000,00000016,00000000,00000000,00000000,                                                                                                                                        
R038,215TH STREET                  ,00003621,00000197,00000016,00000065,00000000,00001451,00002420,00000000,00000000,00000000,00000003,00000011,00000000,00000002,00000111,00000022,00000026,00000000,00000017,00000000,00000000,00000000,                                                                                                                                        
R039,225TH STREET                  ,00010222,00000475,00000076,00000152,00000034,00005060,00006738,00000000,00000000,00000000,00000015,00000043,00000000,00000084,00000486,00000093,00000029,00000000,00000025,00000000,00000000,00000000,                                                                                                                                        
R040,231ST STREET                  ,00017788,00001131,00000142,00000354,00000007,00008202,00014068,00000000,00000000,00000000,00000081,00000117,00000000,00000016,00000682,00000129,00000062,00000000,00000047,00000000,00000000,00000000,                                                                                                                                        
R041,BOWLING GREEN & BATTERY PL    ,00049772,00002250,00000235,00000513,00000402,00015359,00033754,00000000,00000000,00000000,00001870,00000680,00000000,00002116,00002129,00000519,00000186,00000000,00000295,00000000,00000000,00000000,                                                                                                                                        
R042,BOWLING GREEN & BROADWAY      ,00012517,00000306,00000038,00000135,00000090,00006377,00005426,00000000,00000000,00000000,00000111,00000124,00000000,00000344,00000257,00000110,00000028,00000000,00000195,00000000,00000000,00000000,                                                                                                                                        
R043,WALL STREET                   ,00058027,00002200,00000110,00000374,00000532,00011594,00042542,00000000,00000000,00000000,00000824,00000917,00000000,00002944,00001433,00000806,00000333,00000000,00000377,00000000,00000000,00000000,                                                                                                                                        
R044,BROOKLYN BRIDGE               ,00091787,00004355,00000236,00001302,00000326,00026580,00062625,00000000,00000000,00000000,00000602,00000840,00000000,00001610,00001977,00000882,00000551,00000000,00000595,00000000,00000000,00000000,                                                                                                                                        
R045,42ND STREET & GRAND CENTRAL   ,00075239,00002901,00000095,00000426,00001485,00008726,00027208,00000000,00000000,00000000,00000209,00000842,00000000,00004292,00001170,00001249,00000228,00000000,00000288,00000000,00000000,00000000,                                                                                                                                        
R046,42ND STREET & GRAND CENTRAL   ,00217302,00007218,00000327,00001209,00002330,00040879,00100808,00000000,00000000,00000000,00000857,00002253,00000000,00007927,00004393,00002588,00000896,00000000,00001308,00000000,00000000,00000000,                                                                                                                                        
R047,42ND STREET & GRAND CENTRAL   ,00107034,00004126,00000229,00000808,00000993,00021780,00075667,00000000,00000000,00000000,00000595,00001908,00000000,00004457,00004306,00001651,00000583,00000000,00000436,00000000,00000000,00000000,                                                                                                                                        
R048,42ND STREET & 3RD AVENUE      ,00027809,00000904,00000017,00000181,00000265,00004092,00017730,00000000,00000000,00000000,00000060,00000509,00000000,00000963,00001113,00000366,00000095,00000000,00000096,00000000,00000000,00000000,                                                                                                                                        
R049,51ST STREET & LEXINGTON AVE   ,00061879,00002683,00000185,00000493,00000083,00017965,00041500,00000000,00000000,00000000,00000338,00001109,00000000,00000305,00002690,00000675,00000315,00000000,00000601,00000000,00000000,00000000,                                                                                                                                        
R050,59TH STREET & LEXINGTON AVE   ,00069845,00003454,00000195,00000674,00000218,00020529,00054582,00000000,00000000,00000000,00000327,00000965,00000000,00000795,00002335,00000804,00000317,00000000,00000387,00000000,00000000,00000000,                                                                                                                                        
R051,59TH STREET & LEXINGTON AVE   ,00090606,00004551,00000261,00001009,00000124,00031795,00075433,00000000,00000000,00000000,00000384,00000972,00000000,00000664,00003487,00001038,00000447,00000000,00000488,00000000,00000000,00000000,                                                                                                                                        
R052,WOODLAWN ROAD                 ,00014225,00000795,00000177,00000351,00000004,00008201,00008484,00000000,00000000,00000000,00000029,00000048,00000000,00000009,00000540,00000065,00000012,00000000,00000031,00000000,00000000,00000000,                                                                                                                                        
R053,149TH STREET & 3RD AVENUE     ,00046931,00001694,00000367,00000969,00000008,00036165,00027942,00000000,00000000,00000001,00000079,00000113,00000000,00000026,00002445,00000073,00000050,00000000,00000111,00000000,00000000,00000000,                                                                                                                                        
R054,FIFTH AVENUE & 42ND STREET    ,00028480,00001210,00000056,00000318,00000113,00007034,00020691,00000000,00000000,00000000,00000140,00000418,00000000,00000219,00000784,00000303,00000118,00000000,00000158,00000000,00000000,00000000,                                                                                                                                        
R055,MAIN STREET                   ,00099314,00007135,00000545,00003966,00000007,00039362,00119510,00000000,00000000,00000000,00000211,00000690,00000001,00000123,00003114,00000363,00000195,00000000,00000337,00000000,00000000,00000000,                                                                                                                                        
R056,NEVINS STREET                 ,00026715,00001643,00000243,00000516,00000017,00013247,00018376,00000000,00000000,00000000,00000088,00000115,00000000,00000077,00001083,00000110,00000069,00000000,00000112,00000000,00000000,00000000,                                                                                                                                        
R057,ATLANTIC AVENUE               ,00084632,00003527,00000441,00001158,00001450,00027712,00061094,00000000,00000000,00000000,00000186,00000517,00000000,00005682,00002470,00000685,00000437,00000000,00000497,00000000,00000000,00000000,                                                                                                                                        
R058,BERGEN STREET                 ,00009916,00000443,00000058,00000141,00000004,00002993,00011120,00000000,00000000,00000000,00000010,00000126,00000000,00000029,00000527,00000088,00000086,00000000,00000056,00000000,00000000,00000000,                                                                                                                                        
R059,GRAND ARMY PLAZA              ,00019182,00001603,00000104,00000417,00000005,00004662,00019191,00000001,00000000,00000000,00000018,00000351,00000000,00000052,00000929,00000246,00000128,00000000,00000105,00000000,00000000,00000000,                                                                                                                                        
R060,EASTERN PARKWAY               ,00010506,00000843,00000093,00000256,00000004,00004056,00011282,00000000,00000000,00000000,00000013,00000088,00000000,00000018,00000494,00000071,00000084,00000000,00000068,00000000,00000000,00000000,                                                                                                                                        
R061,NOSTRAND AVENUE               ,00009038,00000479,00000122,00000153,00000000,00005441,00006326,00000000,00000000,00000000,00000013,00000033,00000000,00000009,00000411,00000015,00000020,00000000,00000032,00000000,00000000,00000000,                                                                                                                                        
R062,UTICA AVENUE                  ,00054259,00002284,00000513,00001247,00000001,00035940,00036775,00000000,00000000,00000000,00000078,00000260,00000000,00000063,00002869,00000089,00000131,00000000,00000213,00000000,00000000,00000000,                                                                                                                                        
R063,SUTTER AVENUE                 ,00018495,00000673,00000165,00000278,00000001,00010335,00008518,00000000,00000000,00000000,00000008,00000062,00000000,00000017,00000731,00000015,00000026,00000000,00000033,00000000,00000000,00000000,                                                                                                                                        
R064,SARATOGA AVENUE               ,00015007,00000446,00000121,00000183,00000002,00007385,00006346,00000000,00000000,00000000,00000003,00000060,00000000,00000005,00000472,00000018,00000048,00000000,00000029,00000000,00000000,00000000,                                                                                                                                        
R065,ROCKAWAY AVENUE               ,00014344,00000533,00000149,00000187,00000000,00007585,00005611,00000000,00000000,00000000,00000008,00000016,00000000,00000015,00000397,00000006,00000021,00000000,00000028,00000000,00000000,00000000,                                                                                                                                        
R066,JUNIUS STREET                 ,00004758,00000286,00000028,00000061,00000000,00003322,00002377,00000000,00000000,00000000,00000014,00000039,00000000,00000001,00000115,00000009,00000006,00000000,00000015,00000000,00000000,00000000,                                                                                                                                        
R067,PENNSYLVANIA AVENUE           ,00013208,00000475,00000108,00000209,00000000,00007702,00005826,00000000,00000000,00000000,00000009,00000017,00000000,00000013,00000446,00000003,00000009,00000000,00000018,00000000,00000000,00000000,                                                                                                                                        
R068,VAN SICLEN AVENUE             ,00008279,00000267,00000058,00000078,00000002,00004511,00003747,00000000,00000000,00000000,00000013,00000024,00000000,00000008,00000225,00000011,00000002,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R069,NEW LOTS AVENUE               ,00013319,00000556,00000124,00000248,00000000,00008719,00007283,00000000,00000000,00000000,00000017,00000022,00000000,00000009,00000385,00000006,00000012,00000000,00000024,00000000,00000000,00000000,                                                                                                                                        
R070,ST GEORGE TERMINAL            ,00035128,00001373,00000062,00000273,00000000,00003530,00010298,00000000,00000000,00000000,00000257,00001117,00000000,00000012,00000684,00000598,00000040,00000000,00000147,00000000,00000000,00000000,                                                                                                                                        
R079,FIFTH AVENUE & 60TH STREET    ,00056010,00002100,00000177,00000492,00000171,00016261,00035159,00000000,00000000,00000000,00000378,00000821,00000000,00000602,00002413,00000595,00000203,00000000,00000390,00000000,00000000,00000000,                                                                                                                                        
R080,57TH STREET & 7TH AVENUE      ,00070263,00003957,00000260,00000952,00000123,00022191,00059631,00000000,00000000,00000000,00000285,00000901,00000000,00000398,00003245,00000792,00000398,00000000,00000494,00000000,00000000,00000000,                                                                                                                                        
R081,49TH STREET & 7TH AVENUE      ,00068426,00002356,00000215,00000795,00000046,00024079,00052806,00000000,00000000,00000000,00000318,00000833,00000000,00000157,00002047,00000624,00000360,00000000,00000735,00000000,00000000,00000000,                                                                                                                                        
R082,28TH STREET & BROADWAY        ,00027501,00000979,00000145,00000326,00000028,00010357,00023142,00000000,00000000,00000000,00000094,00000303,00000000,00000051,00000712,00000266,00000155,00000000,00000225,00000000,00000000,00000000,                                                                                                                                        
R083,23RD STREET & 5TH AVENUE      ,00058419,00001961,00000165,00000622,00000111,00017688,00050419,00000000,00000000,00000000,00000558,00000751,00000000,00000216,00001504,00000642,00000340,00000000,00000482,00000000,00000000,00000000,                                                                                                                                        
R084,59TH STREET/COLUMBUS CIRCLE   ,00181456,00008694,00000687,00002302,00000508,00059230,00127982,00000000,00000000,00000000,00000424,00001535,00000000,00001705,00005306,00002026,00000935,00000000,00001555,00000000,00000000,00000000,                                                                                                                                        
R085,8TH STREET & BROADWAY         ,00048744,00002162,00000191,00000512,00000073,00014583,00040265,00000000,00000000,00000000,00000181,00000419,00000000,00000257,00001069,00000475,00000327,00000000,00000467,00000000,00000000,00000000,                                                                                                                                        
R086,PRINCE STREET & BROADWAY      ,00053271,00001223,00000083,00000283,00000052,00018924,00037356,00000000,00000000,00000000,00000203,00000381,00000000,00000164,00000953,00000367,00000276,00000000,00000585,00000000,00000000,00000000,                                                                                                                                        
R087,CITY HALL                     ,00024700,00001185,00000096,00000326,00000012,00006110,00017784,00000000,00000000,00000000,00000199,00000300,00000000,00000090,00000446,00000253,00000143,00000000,00000170,00000000,00000000,00000000,                                                                                                                                        
R088,CORTLANDT STREET              ,00014303,00000279,00000016,00000064,00000010,00006405,00004673,00000000,00000000,00000000,00000087,00000065,00000000,00000033,00000129,00000068,00000031,00000000,00000267,00000000,00000000,00000000,                                                                                                                                        
R089,JAY ST-METROTECH              ,00009657,00000415,00000029,00000131,00000007,00002568,00006762,00000000,00000000,00000000,00000074,00000094,00000000,00000052,00000204,00000089,00000032,00000000,00000036,00000000,00000000,00000000,                                                                                                                                        
R090,39TH AVENUE & 31ST STREET     ,00008235,00000290,00000041,00000106,00000004,00004592,00004415,00000000,00000000,00000000,00000035,00000051,00000000,00000001,00000647,00000028,00000009,00000000,00000083,00000000,00000000,00000000,                                                                                                                                        
R091,36TH AVENUE & 31ST STREET     ,00016858,00000689,00000078,00000248,00000003,00006591,00019524,00000000,00000000,00000000,00000020,00000092,00000000,00000027,00000505,00000060,00000081,00000000,00000054,00000000,00000000,00000000,                                                                                                                                        
R092,BROADWAY & 31ST STREET        ,00029627,00001637,00000114,00000374,00000016,00009408,00037062,00000000,00000000,00000000,00000030,00000155,00000000,00000036,00001300,00000193,00000174,00000000,00000133,00000000,00000000,00000000,                                                                                                                                        
R093,30TH AVENUE & 31ST STREET     ,00031886,00001428,00000105,00000444,00000002,00011677,00038688,00000000,00000000,00000000,00000026,00000155,00000000,00000048,00001218,00000217,00000205,00000000,00000136,00000000,00000000,00000000,                                                                                                                                        
R094,ASTORIA BLVD & 31ST STREET    ,00027262,00000913,00000076,00000313,00000003,00009317,00029703,00000000,00000000,00000000,00000024,00000274,00000000,00000026,00000969,00000192,00000141,00000000,00000097,00000000,00000000,00000000,                                                                                                                                        
