     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,09/11/2010-09/17/2010,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R001,WHITEHALL STREET              ,00061027,00001944,00000261,00000925,00000454,00019750,00038697,00000056,00004911,00002472,00000603,00001108,00000000,00001232,00005934,00000568,00000130,00000000,00000477,00000000,00000000,00000000,                                                                                                                                        
R002,FULTON ST & BROADWAY NASSAU   ,00018324,00000550,00000039,00000177,00000038,00004188,00012343,00000012,00000364,00000758,00000058,00000408,00000000,00000087,00003909,00000113,00000058,00000000,00000101,00000000,00000000,00000000,                                                                                                                                        
R003,CYPRESS HILLS                 ,00003883,00000116,00000005,00000057,00000001,00001668,00001508,00000002,00000043,00000219,00000000,00000016,00000000,00000010,00000191,00000015,00000000,00000000,00000007,00000000,00000000,00000000,                                                                                                                                        
R004,75TH STREET & ELDERTS LANE    ,00009097,00000254,00000014,00000120,00000004,00003261,00004772,00000007,00000057,00000238,00000005,00000037,00000000,00000007,00000479,00000022,00000005,00000000,00000024,00000000,00000000,00000000,                                                                                                                                        
R005,85TH STREET & FOREST PKWAY    ,00009691,00000412,00000023,00000140,00000002,00003187,00005733,00000002,00000052,00000325,00000005,00000061,00000000,00000004,00000365,00000012,00000019,00000000,00000040,00000000,00000000,00000000,                                                                                                                                        
R006,WOODHAVEN BOULEVARD           ,00010028,00000415,00000048,00000137,00000000,00004613,00006147,00000009,00000092,00000539,00000009,00000099,00000000,00000010,00000664,00000029,00000012,00000000,00000022,00000000,00000000,00000000,                                                                                                                                        
R007,104TH STREET                  ,00007048,00000201,00000053,00000070,00000001,00002545,00003755,00000006,00000045,00000209,00000004,00000057,00000000,00000005,00000320,00000006,00000010,00000000,00000012,00000000,00000000,00000000,                                                                                                                                        
R008,111TH STREET                  ,00006896,00000213,00000039,00000062,00000004,00002305,00003029,00000003,00000051,00000228,00000001,00000061,00000000,00000012,00000279,00000008,00000006,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R009,121ST STREET                  ,00005331,00000214,00000024,00000060,00000006,00002311,00002900,00000007,00000066,00000193,00000003,00000014,00000000,00000004,00000261,00000016,00000011,00000000,00000008,00000000,00000000,00000000,                                                                                                                                        
R010,42ND STREET & 8TH AVENUE      ,00064981,00002600,00000285,00000962,00000165,00023494,00048180,00000043,00002581,00003437,00000241,00000498,00000000,00000282,00002784,00000359,00000241,00000000,00000747,00000000,00000000,00000000,                                                                                                                                        
R011,42ND STREET & 8TH AVENUE      ,00214315,00007665,00000405,00001562,00000121,00028284,00079448,00000104,00003888,00003774,00000206,00002446,00000000,00000247,00005850,00001702,00000358,00000000,00001040,00000000,00000000,00000000,                                                                                                                                        
R012,34TH STREET & 8TH AVENUE      ,00202666,00006778,00000534,00001584,00006047,00030929,00082784,00000078,00003780,00004654,00000661,00002234,00000000,00012241,00007168,00001892,00000539,00000000,00001282,00000000,00000000,00000000,                                                                                                                                        
R013,34TH STREET & 8TH AVENUE      ,00045088,00001613,00000182,00000539,00001356,00010070,00032822,00000021,00001006,00001706,00000272,00000559,00000000,00003735,00003615,00000379,00000176,00000000,00000372,00000000,00000000,00000000,                                                                                                                                        
R014,FULTON STREET                 ,00089990,00002656,00000193,00000667,00001019,00019362,00062381,00000053,00002602,00003091,00000534,00001445,00000000,00002864,00008533,00000943,00000406,00000000,00000574,00000000,00000000,00000000,                                                                                                                                        
