     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,11/13/2010-11/19/2010,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R001,WHITEHALL STREET              ,00056332,00001906,00000214,00000836,00000381,00015064,00036977,00000049,00003795,00001903,00000565,00001024,00000000,00001235,00005716,00000566,00000138,00000000,00000315,00000000,00000000,00000000,                                                                                                                                        
R002,FULTON ST & BROADWAY NASSAU   ,00017930,00000523,00000045,00000188,00000036,00003868,00012617,00000015,00000303,00000715,00000075,00000319,00000000,00000126,00003978,00000113,00000066,00000000,00000106,00000000,00000000,00000000,                                                                                                                                        
R003,CYPRESS HILLS                 ,00003698,00000118,00000008,00000046,00000000,00001751,00001491,00000001,00000022,00000184,00000001,00000016,00000000,00000015,00000205,00000015,00000006,00000000,00000007,00000000,00000000,00000000,                                                                                                                                        
R004,75TH STREET & ELDERTS LANE    ,00008566,00000251,00000013,00000148,00000000,00003233,00004703,00000002,00000045,00000261,00000008,00000048,00000000,00000009,00000518,00000022,00000000,00000000,00000012,00000000,00000000,00000000,                                                                                                                                        
R005,85TH STREET & FOREST PKWAY    ,00009590,00000437,00000024,00000152,00000001,00003239,00006209,00000001,00000071,00000416,00000009,00000039,00000000,00000005,00000420,00000009,00000031,00000000,00000043,00000000,00000000,00000000,                                                                                                                                        
R006,WOODHAVEN BOULEVARD           ,00009510,00000409,00000041,00000138,00000001,00004838,00006337,00000006,00000121,00000527,00000035,00000084,00000000,00000014,00000637,00000029,00000026,00000000,00000026,00000000,00000000,00000000,                                                                                                                                        
R007,104TH STREET                  ,00006688,00000212,00000051,00000063,00000000,00002606,00003918,00000008,00000046,00000200,00000001,00000044,00000000,00000002,00000308,00000004,00000006,00000000,00000013,00000000,00000000,00000000,                                                                                                                                        
R008,111TH STREET                  ,00006426,00000191,00000028,00000064,00000004,00002456,00003071,00000001,00000047,00000218,00000000,00000054,00000000,00000011,00000289,00000006,00000014,00000000,00000017,00000000,00000000,00000000,                                                                                                                                        
R009,121ST STREET                  ,00005269,00000186,00000009,00000082,00000005,00002456,00003180,00000012,00000061,00000308,00000001,00000017,00000000,00000009,00000270,00000016,00000013,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R010,42ND STREET & 8TH AVENUE      ,00067520,00002999,00000317,00000987,00000160,00021997,00052241,00000040,00002457,00003169,00000197,00000523,00000000,00000245,00003014,00000464,00000282,00000000,00000686,00000000,00000000,00000000,                                                                                                                                        
