     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,06/12/2010-06/18/2010,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R001,WHITEHALL STREET              ,00068002,00002107,00000245,00000976,00000422,00020325,00041423,00000067,00006237,00002521,00000589,00001070,00000000,00001263,00005975,00000597,00000122,00000000,00000442,00000000,00000000,00000000,                                                                                                                                        
R002,FULTON ST & BROADWAY NASSAU   ,00021769,00000665,00000044,00000208,00000040,00004856,00014741,00000010,00000549,00000929,00000057,00000499,00000000,00000133,00004562,00000103,00000077,00000000,00000117,00000000,00000000,00000000,                                                                                                                                        
R003,CYPRESS HILLS                 ,00003629,00000102,00000013,00000047,00000000,00001577,00001397,00000000,00000040,00000196,00000008,00000012,00000000,00000005,00000176,00000016,00000001,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R004,75TH STREET & ELDERTS LANE    ,00008405,00000249,00000019,00000112,00000002,00003185,00004654,00000000,00000060,00000306,00000006,00000056,00000000,00000006,00000497,00000018,00000000,00000000,00000020,00000000,00000000,00000000,                                                                                                                                        
R005,85TH STREET & FOREST PKWAY    ,00009437,00000386,00000019,00000154,00000000,00003258,00005716,00000004,00000096,00000346,00000006,00000070,00000000,00000011,00000375,00000012,00000020,00000000,00000038,00000000,00000000,00000000,                                                                                                                                        
R006,WOODHAVEN BOULEVARD           ,00009256,00000353,00000045,00000130,00000002,00004437,00005696,00000009,00000118,00000468,00000012,00000077,00000000,00000013,00000566,00000009,00000010,00000000,00000024,00000000,00000000,00000000,                                                                                                                                        
R007,104TH STREET                  ,00006633,00000198,00000056,00000062,00000004,00002500,00003596,00000011,00000056,00000195,00000006,00000043,00000000,00000006,00000340,00000000,00000003,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R008,111TH STREET                  ,00006058,00000211,00000021,00000058,00000005,00002182,00002812,00000004,00000066,00000231,00000003,00000052,00000000,00000020,00000278,00000007,00000012,00000000,00000017,00000000,00000000,00000000,                                                                                                                                        
R009,121ST STREET                  ,00005113,00000172,00000023,00000073,00000008,00002214,00002642,00000004,00000061,00000281,00000001,00000022,00000000,00000002,00000229,00000017,00000009,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R010,42ND STREET & 8TH AVENUE      ,00068542,00002871,00000277,00000993,00000148,00023127,00048101,00000056,00003110,00003457,00000184,00000524,00000000,00000292,00003014,00000399,00000200,00000000,00000663,00000000,00000000,00000000,                                                                                                                                        
R011,42ND STREET & 8TH AVENUE      ,00215351,00007761,00000458,00001651,00000080,00027736,00079265,00000077,00004020,00003669,00000202,00002526,00000000,00000194,00006021,00001647,00000339,00000000,00000753,00000000,00000000,00000000,                                                                                                                                        
R012,34TH STREET & 8TH AVENUE      ,00197101,00006895,00000497,00001490,00005143,00027604,00080240,00000091,00004031,00004384,00000603,00002029,00000000,00010995,00007046,00001689,00000379,00000000,00001092,00000000,00000000,00000000,                                                                                                                                        
R013,34TH STREET & 8TH AVENUE      ,00046109,00001784,00000176,00000637,00001247,00010079,00033542,00000037,00001165,00001667,00000279,00000546,00000000,00004013,00003567,00000384,00000161,00000000,00000323,00000000,00000000,00000000,                                                                                                                                        
R014,FULTON STREET                 ,00093439,00002608,00000156,00000649,00000985,00019711,00064041,00000069,00003058,00003595,00000564,00001432,00000000,00003024,00008525,00000977,00000358,00000000,00000503,00000000,00000000,00000000,                                                                                                                                        
