     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,08/06/2011-08/12/2011,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R001,WHITEHALL STREET              ,00089712,00002397,00000317,00000956,00000444,00031345,00040060,00000000,00000000,00000000,00000528,00000943,00000000,00001000,00002500,00000752,00000211,00000000,00000814,00000000,00000000,00000000,                                                                                                                                        
R002,FULTON ST & BROADWAY NASSAU   ,00019145,00000533,00000048,00000159,00000050,00005190,00012660,00000000,00000000,00000000,00000049,00000253,00000000,00000086,00000613,00000154,00000103,00000000,00000113,00000000,00000000,00000000,                                                                                                                                        
R003,CYPRESS HILLS                 ,00003748,00000113,00000022,00000031,00000000,00001694,00001206,00000000,00000000,00000000,00000001,00000014,00000000,00000012,00000094,00000011,00000007,00000000,00000004,00000000,00000000,00000000,                                                                                                                                        
R004,75TH STREET & ELDERTS LANE    ,00009423,00000276,00000035,00000126,00000008,00003491,00004094,00000000,00000000,00000000,00000007,00000047,00000000,00000001,00000222,00000032,00000005,00000000,00000014,00000000,00000000,00000000,                                                                                                                                        
R005,85TH STREET & FOREST PKWAY    ,00010285,00000418,00000027,00000158,00000000,00003702,00005351,00000000,00000000,00000000,00000009,00000069,00000000,00000002,00000159,00000012,00000041,00000000,00000027,00000000,00000000,00000000,                                                                                                                                        
R006,WOODHAVEN BOULEVARD           ,00010459,00000435,00000064,00000136,00000000,00005072,00005791,00000000,00000000,00000000,00000007,00000088,00000000,00000017,00000210,00000046,00000022,00000000,00000029,00000000,00000000,00000000,                                                                                                                                        
R007,104TH STREET                  ,00007666,00000234,00000041,00000052,00000000,00002958,00003041,00000000,00000000,00000000,00000003,00000052,00000000,00000007,00000114,00000014,00000010,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R008,111TH STREET                  ,00006716,00000222,00000050,00000053,00000000,00002552,00002480,00000000,00000000,00000000,00000005,00000039,00000000,00000007,00000122,00000017,00000010,00000000,00000020,00000000,00000000,00000000,                                                                                                                                        
R009,121ST STREET                  ,00005864,00000207,00000042,00000058,00000008,00002619,00002427,00000000,00000000,00000000,00000005,00000017,00000000,00000008,00000098,00000034,00000013,00000000,00000017,00000000,00000000,00000000,                                                                                                                                        
R010,42ND STREET & 8TH AVENUE      ,00100012,00002924,00000358,00000890,00000162,00040138,00049943,00000000,00000000,00000000,00000217,00000487,00000000,00000189,00002187,00000669,00000383,00000000,00001170,00000000,00000000,00000000,                                                                                                                                        
R011,42ND STREET & 8TH AVENUE      ,00230103,00007756,00000479,00001647,00000128,00033171,00069509,00000000,00000000,00000000,00000197,00001762,00000000,00000149,00002368,00002350,00000540,00000000,00001016,00000000,00000000,00000000,                                                                                                                                        
R012,34TH STREET & 8TH AVENUE      ,00199350,00006028,00000515,00001384,00005279,00035064,00068152,00000000,00000000,00000000,00000589,00001446,00000000,00008399,00002703,00002394,00000540,00000000,00001219,00000000,00000000,00000000,                                                                                                                                        
R013,34TH STREET & 8TH AVENUE      ,00051316,00001746,00000196,00000690,00001366,00014229,00032130,00000000,00000000,00000000,00000254,00000447,00000000,00002918,00000952,00000529,00000238,00000000,00000377,00000000,00000000,00000000,                                                                                                                                        
R014,FULTON STREET                 ,00087975,00002270,00000188,00000523,00000897,00020362,00051473,00000000,00000000,00000000,00000397,00001057,00000000,00002389,00002240,00001142,00000417,00000000,00000504,00000000,00000000,00000000,                                                                                                                                        
R015,FIFTH AVENUE                  ,00065818,00001653,00000078,00000237,00001417,00010463,00026079,00000000,00000000,00000000,00000220,00001488,00000000,00002274,00001897,00001175,00000255,00000000,00000378,00000000,00000000,00000000,                                                                                                                                        
R016,LEXINGTON AVENUE              ,00023060,00000787,00000060,00000170,00000075,00006500,00014299,00000000,00000000,00000000,00000101,00000355,00000000,00000144,00000657,00000316,00000106,00000000,00000235,00000000,00000000,00000000,                                                                                                                                        
R017,LEXINGTON AVENUE              ,00086129,00003329,00000209,00000715,00001143,00015073,00048481,00000000,00000000,00000000,00000239,00001475,00000000,00001966,00002396,00001338,00000410,00000000,00000561,00000000,00000000,00000000,                                                                                                                                        
R018,ROOSEVELT AVE/JACKSON HTS     ,00100887,00006475,00000753,00002799,00000024,00049358,00110052,00000000,00000000,00000000,00000146,00000530,00000000,00000092,00004172,00000395,00000271,00000000,00000390,00000000,00000000,00000000,                                                                                                                                        
R019,179TH STREET & HILLSIDE AVE   ,00035606,00001681,00000241,00000919,00000009,00016558,00029397,00000000,00000000,00000000,00000079,00000408,00000000,00000038,00002332,00000199,00000078,00000000,00000101,00000000,00000000,00000000,                                                                                                                                        
R020,47-50 STREETS/ROCKEFELLER     ,00164772,00005933,00000399,00001324,00000818,00045702,00101275,00000000,00000000,00000000,00000556,00002632,00000000,00001163,00005170,00001653,00000788,00000000,00001041,00000000,00000000,00000000,                                                                                                                                        
R021,42ND STREET & 6TH AVENUE      ,00101918,00003437,00000295,00000999,00000144,00030536,00079526,00000000,00000000,00000000,00000396,00001753,00000000,00000220,00004379,00001138,00000530,00000000,00000587,00000000,00000000,00000000,                                                                                                                                        
R022,34TH STREET & 6TH AVENUE      ,00187132,00006775,00000658,00001896,00000825,00065743,00122164,00000000,00000000,00000000,00001474,00001944,00000000,00001239,00005767,00001223,00000685,00000000,00001248,00000000,00000000,00000000,                                                                                                                                        
R023,34TH STREET & 6TH AVENUE      ,00161042,00004945,00000433,00001350,00000662,00034386,00085305,00000000,00000000,00000000,00000337,00002073,00000000,00001160,00003192,00001710,00000707,00000000,00000769,00000000,00000000,00000000,                                                                                                                                        
R024,SUTPHIN BOULEVARD             ,00050054,00001692,00000296,00000589,00000377,00024009,00023704,00000000,00000000,00000000,00000061,00000136,00000000,00000695,00001387,00000227,00000097,00000000,00006529,00000000,00000000,00000000,                                                                                                                                        
R025,JAMAICA CENTER-PARSONS BLVD   ,00069907,00001647,00000559,00001268,00000009,00044842,00039688,00000000,00000000,00000000,00000120,00000250,00000000,00000058,00003232,00000128,00000106,00000000,00000399,00000000,00000000,00000000,                                                                                                                                        
R027,WALL STREET                   ,00068809,00001840,00000093,00000470,00002254,00012582,00043612,00000000,00000000,00000000,00000202,00001148,00000000,00005417,00002159,00000966,00000305,00000000,00000426,00000000,00000000,00000000,                                                                                                                                        
R028,FULTON & WILLIAM STREETS      ,00059188,00002326,00000160,00000681,00000511,00018680,00040000,00000000,00000000,00000000,00000165,00000508,00000000,00001328,00002281,00000539,00000349,00000000,00000405,00000000,00000000,00000000,                                                                                                                                        
R029,PARK PLACE                    ,00157420,00004298,00000332,00001134,00001388,00032538,00076393,00000000,00000000,00000000,00001262,00001603,00000000,00002834,00002316,00001706,00000725,00000000,00001016,00000000,00000000,00000000,                                                                                                                                        
R030,CHAMBERS STREET               ,00048643,00001617,00000132,00000461,00000802,00012966,00030676,00000000,00000000,00000000,00000155,00000548,00000000,00001771,00001027,00000577,00000215,00000000,00000205,00000000,00000000,00000000,                                                                                                                                        
R031,34TH STREET & 7TH AVENUE      ,00096302,00003843,00000293,00000800,00002210,00025248,00039599,00000000,00000000,00000000,00000317,00000956,00000000,00004739,00002400,00001227,00000312,00000000,00000487,00000000,00000000,00000000,                                                                                                                                        
