     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,06/05/2010-06/11/2010,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R001,WHITEHALL STREET              ,00064703,00002083,00000276,00000958,00000529,00020249,00042599,00000060,00005487,00002320,00000522,00001051,00000000,00001359,00006087,00000582,00000122,00000000,00000490,00000000,00000000,00000000,                                                                                                                                        
R002,FULTON ST & BROADWAY NASSAU   ,00020179,00000647,00000043,00000165,00000052,00004401,00014151,00000008,00000446,00000829,00000065,00000474,00000000,00000124,00004616,00000123,00000063,00000000,00000078,00000000,00000000,00000000,                                                                                                                                        
R003,CYPRESS HILLS                 ,00003429,00000092,00000006,00000051,00000000,00001514,00001344,00000001,00000014,00000196,00000008,00000021,00000000,00000006,00000176,00000013,00000001,00000000,00000009,00000000,00000000,00000000,                                                                                                                                        
R004,75TH STREET & ELDERTS LANE    ,00008158,00000261,00000028,00000119,00000000,00003112,00004722,00000000,00000044,00000282,00000008,00000051,00000000,00000006,00000574,00000021,00000001,00000000,00000021,00000000,00000000,00000000,                                                                                                                                        
R005,85TH STREET & FOREST PKWAY    ,00009388,00000450,00000027,00000151,00000001,00003279,00005683,00000002,00000064,00000365,00000009,00000061,00000000,00000006,00000364,00000007,00000027,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R006,WOODHAVEN BOULEVARD           ,00009095,00000340,00000039,00000108,00000000,00004186,00005651,00000000,00000094,00000379,00000008,00000095,00000000,00000010,00000574,00000008,00000013,00000000,00000025,00000000,00000000,00000000,                                                                                                                                        
R007,104TH STREET                  ,00006637,00000176,00000039,00000057,00000001,00002484,00003535,00000007,00000057,00000238,00000003,00000056,00000000,00000008,00000328,00000004,00000003,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R008,111TH STREET                  ,00005918,00000184,00000030,00000053,00000005,00002077,00002785,00000006,00000053,00000195,00000001,00000055,00000000,00000014,00000253,00000004,00000007,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R009,121ST STREET                  ,00005309,00000187,00000019,00000085,00000008,00002152,00002646,00000005,00000043,00000261,00000004,00000024,00000000,00000003,00000244,00000016,00000010,00000000,00000014,00000000,00000000,00000000,                                                                                                                                        
R010,42ND STREET & 8TH AVENUE      ,00067282,00002963,00000284,00000971,00000204,00023023,00048931,00000064,00002767,00003157,00000181,00000581,00000000,00000302,00002915,00000363,00000170,00000000,00000668,00000000,00000000,00000000,                                                                                                                                        
