     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,09/25/2010-10/01/2010,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R001,WHITEHALL STREET              ,00054612,00001607,00000217,00000771,00000251,00015894,00037090,00000043,00004019,00002082,00000589,00001055,00000000,00001169,00005719,00000541,00000161,00000000,00000357,00000000,00000000,00000000,                                                                                                                                        
R002,FULTON ST & BROADWAY NASSAU   ,00017456,00000509,00000055,00000187,00000027,00003644,00012331,00000009,00000336,00000763,00000071,00000376,00000000,00000094,00003895,00000111,00000057,00000000,00000102,00000000,00000000,00000000,                                                                                                                                        
R003,CYPRESS HILLS                 ,00003514,00000106,00000008,00000056,00000001,00001635,00001441,00000000,00000018,00000213,00000000,00000007,00000000,00000012,00000198,00000011,00000005,00000000,00000007,00000000,00000000,00000000,                                                                                                                                        
R004,75TH STREET & ELDERTS LANE    ,00008416,00000233,00000021,00000110,00000002,00003219,00004680,00000006,00000049,00000277,00000005,00000033,00000000,00000007,00000483,00000018,00000004,00000000,00000021,00000000,00000000,00000000,                                                                                                                                        
R005,85TH STREET & FOREST PKWAY    ,00009124,00000367,00000023,00000132,00000002,00003188,00005877,00000001,00000054,00000358,00000006,00000055,00000000,00000002,00000356,00000007,00000024,00000000,00000029,00000000,00000000,00000000,                                                                                                                                        
R006,WOODHAVEN BOULEVARD           ,00009377,00000348,00000049,00000152,00000000,00004527,00006285,00000004,00000087,00000457,00000009,00000087,00000000,00000016,00000637,00000030,00000013,00000000,00000034,00000000,00000000,00000000,                                                                                                                                        
R007,104TH STREET                  ,00006515,00000211,00000047,00000059,00000001,00002601,00003671,00000005,00000042,00000230,00000001,00000043,00000000,00000007,00000283,00000002,00000007,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R008,111TH STREET                  ,00005966,00000201,00000035,00000050,00000004,00002224,00002854,00000007,00000042,00000224,00000003,00000074,00000000,00000012,00000240,00000006,00000006,00000000,00000014,00000000,00000000,00000000,                                                                                                                                        
R009,121ST STREET                  ,00005036,00000171,00000028,00000083,00000005,00002254,00003015,00000008,00000037,00000246,00000002,00000017,00000000,00000002,00000253,00000007,00000010,00000000,00000018,00000000,00000000,00000000,                                                                                                                                        
R010,42ND STREET & 8TH AVENUE      ,00065576,00002675,00000309,00000967,00000102,00023223,00049781,00000040,00002687,00003090,00000208,00000529,00000000,00000230,00002885,00000388,00000240,00000000,00000715,00000000,00000000,00000000,                                                                                                                                        
