     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,05/29/2010-06/04/2010,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R001,WHITEHALL STREET              ,00056961,00001732,00000203,00000883,00000358,00017654,00032369,00000059,00006733,00001835,00000426,00000892,00000000,00001035,00004798,00000431,00000091,00000000,00000418,00000000,00000000,00000000,                                                                                                                                        
R002,FULTON ST & BROADWAY NASSAU   ,00016210,00000503,00000041,00000157,00000029,00003536,00011462,00000008,00000451,00000598,00000050,00000389,00000000,00000090,00003578,00000083,00000051,00000000,00000070,00000000,00000000,00000000,                                                                                                                                        
R003,CYPRESS HILLS                 ,00003292,00000110,00000007,00000041,00000000,00001404,00001344,00000000,00000036,00000174,00000005,00000020,00000000,00000004,00000154,00000009,00000001,00000000,00000005,00000000,00000000,00000000,                                                                                                                                        
R004,75TH STREET & ELDERTS LANE    ,00007774,00000257,00000020,00000125,00000000,00002878,00004472,00000001,00000079,00000278,00000007,00000027,00000000,00000009,00000409,00000020,00000002,00000000,00000020,00000000,00000000,00000000,                                                                                                                                        
R005,85TH STREET & FOREST PKWAY    ,00008794,00000420,00000032,00000142,00000001,00002997,00005297,00000000,00000088,00000353,00000006,00000048,00000000,00000010,00000317,00000009,00000022,00000000,00000028,00000000,00000000,00000000,                                                                                                                                        
R006,WOODHAVEN BOULEVARD           ,00008509,00000315,00000041,00000115,00000000,00004266,00005611,00000000,00000090,00000363,00000006,00000091,00000000,00000010,00000517,00000009,00000010,00000000,00000034,00000000,00000000,00000000,                                                                                                                                        
R007,104TH STREET                  ,00006012,00000175,00000035,00000054,00000001,00002319,00003222,00000007,00000041,00000241,00000000,00000031,00000000,00000008,00000277,00000001,00000005,00000000,00000020,00000000,00000000,00000000,                                                                                                                                        
R008,111TH STREET                  ,00005627,00000182,00000031,00000046,00000002,00001976,00002643,00000010,00000054,00000178,00000002,00000050,00000000,00000015,00000229,00000014,00000004,00000000,00000028,00000000,00000000,00000000,                                                                                                                                        
R009,121ST STREET                  ,00004944,00000161,00000015,00000077,00000002,00002118,00002623,00000003,00000082,00000223,00000001,00000015,00000000,00000001,00000186,00000013,00000008,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R010,42ND STREET & 8TH AVENUE      ,00065544,00002741,00000283,00000941,00000122,00022402,00043965,00000053,00003505,00002863,00000156,00000446,00000000,00000251,00002777,00000298,00000175,00000000,00000665,00000000,00000000,00000000,                                                                                                                                        
R011,42ND STREET & 8TH AVENUE      ,00197225,00007493,00000479,00001564,00000080,00026510,00073044,00000081,00004684,00003142,00000209,00002235,00000000,00000164,00005600,00001454,00000268,00000000,00000890,00000000,00000000,00000000,                                                                                                                                        
R012,34TH STREET & 8TH AVENUE      ,00175921,00006239,00000405,00001456,00004111,00025938,00073677,00000062,00004420,00003650,00000431,00001978,00000000,00009114,00006394,00001394,00000332,00000000,00001210,00000000,00000000,00000000,                                                                                                                                        
R013,34TH STREET & 8TH AVENUE      ,00040081,00001533,00000135,00000589,00001095,00008954,00029171,00000022,00001244,00001284,00000182,00000464,00000000,00003259,00003083,00000312,00000138,00000000,00000300,00000000,00000000,00000000,                                                                                                                                        
R014,FULTON STREET                 ,00079204,00002289,00000148,00000582,00000810,00018275,00053411,00000044,00003822,00002708,00000411,00001278,00000000,00002464,00006917,00000809,00000307,00000000,00000433,00000000,00000000,00000000,                                                                                                                                        
R015,FIFTH AVENUE                  ,00055173,00001727,00000061,00000262,00001233,00007897,00026557,00000005,00001609,00001050,00000247,00001564,00000000,00002453,00002051,00000630,00000108,00000000,00000324,00000000,00000000,00000000,                                                                                                                                        
R016,LEXINGTON AVENUE              ,00015713,00000644,00000041,00000134,00000052,00003776,00012202,00000011,00000477,00000494,00000075,00000321,00000000,00000129,00000694,00000142,00000043,00000000,00000086,00000000,00000000,00000000,                                                                                                                                        
