     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,09/04/2010-09/10/2010,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R001,WHITEHALL STREET              ,00062172,00001933,00000258,00000845,00000355,00019065,00032559,00000059,00006768,00002343,00000456,00000876,00000000,00000934,00004527,00000497,00000116,00000000,00000573,00000000,00000000,00000000,                                                                                                                                        
R002,FULTON ST & BROADWAY NASSAU   ,00013841,00000383,00000028,00000116,00000023,00003066,00009228,00000015,00000310,00000558,00000039,00000312,00000000,00000061,00002918,00000086,00000055,00000000,00000095,00000000,00000000,00000000,                                                                                                                                        
R003,CYPRESS HILLS                 ,00003466,00000104,00000004,00000039,00000000,00001358,00001263,00000004,00000024,00000146,00000003,00000009,00000000,00000008,00000169,00000015,00000002,00000000,00000007,00000000,00000000,00000000,                                                                                                                                        
R004,75TH STREET & ELDERTS LANE    ,00008394,00000236,00000019,00000109,00000001,00002797,00004219,00000006,00000048,00000184,00000001,00000037,00000000,00000006,00000386,00000019,00000001,00000000,00000020,00000000,00000000,00000000,                                                                                                                                        
R005,85TH STREET & FOREST PKWAY    ,00008945,00000371,00000026,00000111,00000000,00002855,00005177,00000000,00000073,00000285,00000006,00000037,00000000,00000004,00000307,00000012,00000022,00000000,00000029,00000000,00000000,00000000,                                                                                                                                        
R006,WOODHAVEN BOULEVARD           ,00008925,00000345,00000042,00000111,00000000,00004040,00005327,00000006,00000117,00000455,00000010,00000067,00000000,00000010,00000515,00000020,00000008,00000000,00000025,00000000,00000000,00000000,                                                                                                                                        
R007,104TH STREET                  ,00006273,00000216,00000045,00000062,00000005,00002158,00003259,00000008,00000056,00000225,00000003,00000053,00000000,00000005,00000271,00000009,00000006,00000000,00000015,00000000,00000000,00000000,                                                                                                                                        
R008,111TH STREET                  ,00006043,00000182,00000033,00000063,00000004,00001954,00002506,00000003,00000064,00000205,00000006,00000039,00000000,00000012,00000205,00000012,00000005,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R009,121ST STREET                  ,00005044,00000177,00000019,00000057,00000002,00002001,00002587,00000006,00000052,00000190,00000003,00000010,00000000,00000003,00000237,00000007,00000009,00000000,00000016,00000000,00000000,00000000,                                                                                                                                        
R010,42ND STREET & 8TH AVENUE      ,00062599,00002263,00000262,00000871,00000115,00022528,00041080,00000043,00003476,00003067,00000165,00000416,00000000,00000198,00002520,00000314,00000181,00000000,00000692,00000000,00000000,00000000,                                                                                                                                        
