     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,07/06/2013-07/12/2013,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,                                                                                             
R001,WHITEHALL STREET              ,00066732,00002116,00000225,00000766,00000300,00024385,00028638,00000000,00000000,00000000,00000273,00000936,00000594,00000507,00002321,00000868,00000269,00000000,00001050,00000000,00000000,00000000,00000327,                                                                                                                               
R003,CYPRESS HILLS                 ,00003884,00000202,00000027,00000033,00000001,00001979,00001084,00000000,00000000,00000000,00000000,00000037,00000057,00000000,00000062,00000015,00000003,00000000,00000026,00000000,00000000,00000000,00000143,                                                                                                                               
R004,75TH STREET & ELDERTS LANE    ,00009490,00000392,00000034,00000103,00000000,00004468,00004141,00000000,00000000,00000000,00000003,00000079,00000170,00000007,00000241,00000017,00000038,00000000,00000097,00000000,00000000,00000000,00001026,                                                                                                                               
R005,85TH STREET & FOREST PKWAY    ,00010052,00000522,00000040,00000122,00000002,00004441,00005082,00000000,00000000,00000000,00000002,00000082,00000132,00000000,00000196,00000035,00000053,00000000,00000072,00000000,00000000,00000000,00000314,                                                                                                                               
R006,WOODHAVEN BOULEVARD           ,00010429,00000513,00000040,00000156,00000007,00006027,00005427,00000000,00000000,00000000,00000003,00000091,00000148,00000012,00000228,00000068,00000040,00000000,00000082,00000000,00000000,00000000,00000302,                                                                                                                               
R007,104TH STREET                  ,00007240,00000271,00000027,00000070,00000001,00003079,00002947,00000000,00000000,00000000,00000001,00000053,00000061,00000000,00000101,00000020,00000028,00000000,00000047,00000000,00000000,00000000,00000184,                                                                                                                               
R008,111TH STREET                  ,00006394,00000261,00000021,00000044,00000001,00002707,00002413,00000000,00000000,00000000,00000003,00000035,00000116,00000005,00000129,00000029,00000020,00000000,00000050,00000000,00000000,00000000,00000705,                                                                                                                               
R009,121ST STREET                  ,00005611,00000195,00000029,00000062,00000015,00003193,00002427,00000000,00000000,00000000,00000000,00000038,00000088,00000004,00000109,00000031,00000013,00000000,00000034,00000000,00000000,00000000,00000120,                                                                                                                               
R010,42ND STREET & 8TH AVENUE      ,00099631,00003654,00000371,00001044,00000156,00045628,00053919,00000000,00000000,00000000,00000257,00000819,00000857,00000189,00003222,00000972,00000582,00000000,00002188,00000000,00000000,00000000,00000760,                                                                                                                               
R011,42ND STREET & 8TH AVENUE      ,00238999,00009828,00000456,00001451,00000134,00038118,00071314,00000000,00000000,00000000,00000171,00002471,00002869,00000124,00003745,00003668,00000887,00000000,00001939,00000000,00000000,00000000,00000292,                                                                                                                               
R012,34TH STREET & 8TH AVENUE      ,00216126,00007725,00000590,00001414,00005558,00040736,00075953,00000000,00000000,00000000,00000624,00002208,00001719,00006990,00003934,00004123,00001016,00000000,00002475,00000000,00000000,00000000,00000919,                                                                                                                               
