     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,02/26/2011-03/04/2011,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R031,34TH STREET & 7TH AVENUE      ,00107672,00004540,00000326,00000929,00002417,00021070,00047118,00000000,00000000,00000000,00000385,00001221,00000000,00006013,00002560,00001366,00000298,00000000,00000395,00000000,00000000,00000000,                                                                                                                                        
R032,42ND STREET/TIMES SQUARE      ,00083450,00003057,00000228,00000798,00000172,00019080,00075032,00000000,00000000,00000000,00000415,00001545,00000000,00000270,00002823,00000860,00000431,00000000,00000282,00000000,00000000,00000000,                                                                                                                                        
R033,42ND STREET/TIMES SQUARE      ,00170981,00005475,00000471,00001498,00000689,00055221,00100534,00000000,00000000,00000000,00000699,00001569,00000000,00001171,00004301,00001309,00000525,00000000,00001254,00000000,00000000,00000000,                                                                                                                                        
R034,125TH STREET & BROADWAY       ,00017388,00001037,00000116,00000349,00000021,00007445,00015557,00000000,00000000,00000000,00000040,00000091,00000000,00000035,00000581,00000124,00000066,00000000,00000170,00000000,00000000,00000000,                                                                                                                                        
R035,168TH STREET & BROADWAY       ,00059341,00003183,00000299,00000919,00000096,00020269,00049540,00000000,00000000,00000000,00000106,00000216,00000000,00000346,00001575,00000471,00000363,00000000,00000282,00000000,00000000,00000000,                                                                                                                                        
R036,DYCKMAN STREET                ,00014523,00000890,00000106,00000304,00000000,00007801,00009156,00000000,00000000,00000000,00000010,00000035,00000000,00000005,00000564,00000015,00000030,00000000,00000024,00000000,00000000,00000000,                                                                                                                                        
R037,207TH STREET                  ,00010618,00000444,00000105,00000259,00000003,00009212,00009524,00000000,00000000,00000000,00000012,00000042,00000000,00000012,00000519,00000029,00000021,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R038,215TH STREET                  ,00004583,00000238,00000024,00000091,00000000,00001696,00003318,00000000,00000000,00000000,00000005,00000014,00000000,00000005,00000116,00000038,00000024,00000000,00000023,00000000,00000000,00000000,                                                                                                                                        
R039,225TH STREET                  ,00012388,00000553,00000105,00000163,00000048,00006126,00009004,00000000,00000000,00000000,00000008,00000035,00000000,00000088,00000593,00000102,00000029,00000000,00000036,00000000,00000000,00000000,                                                                                                                                        
R040,231ST STREET                  ,00017588,00001163,00000141,00000435,00000006,00008373,00014478,00000000,00000000,00000000,00000099,00000108,00000000,00000014,00000622,00000127,00000053,00000000,00000046,00000000,00000000,00000000,                                                                                                                                        
R041,BOWLING GREEN & BATTERY PL    ,00045654,00002170,00000214,00000449,00000663,00012991,00036067,00000000,00000000,00000000,00002142,00000821,00000000,00002224,00002073,00000509,00000184,00000000,00000233,00000000,00000000,00000000,                                                                                                                                        
R042,BOWLING GREEN & BROADWAY      ,00007988,00000219,00000046,00000093,00000103,00003760,00004919,00000000,00000000,00000000,00000094,00000131,00000000,00000339,00000230,00000087,00000019,00000000,00000057,00000000,00000000,00000000,                                                                                                                                        
R043,WALL STREET                   ,00055391,00002091,00000106,00000433,00000913,00009679,00046676,00000000,00000000,00000000,00000860,00001059,00000000,00003001,00001524,00000660,00000382,00000000,00000305,00000000,00000000,00000000,                                                                                                                                        
R044,BROOKLYN BRIDGE               ,00093605,00004808,00000299,00001406,00000535,00023257,00075558,00000000,00000000,00000001,00000616,00000988,00000000,00001614,00002264,00000827,00000561,00000000,00000441,00000000,00000000,00000000,                                                                                                                                        
R045,42ND STREET & GRAND CENTRAL   ,00082797,00002988,00000123,00000396,00002326,00007479,00031057,00000000,00000000,00000000,00000228,00001151,00000000,00004838,00001256,00001325,00000278,00000000,00000252,00000000,00000000,00000000,                                                                                                                                        
R046,42ND STREET & GRAND CENTRAL   ,00204580,00007287,00000373,00001180,00003239,00032345,00108052,00000000,00000000,00000000,00000799,00002714,00000001,00008614,00004385,00002579,00000948,00000000,00000999,00000000,00000000,00000000,                                                                                                                                        
R047,42ND STREET & GRAND CENTRAL   ,00105615,00004178,00000247,00000802,00001653,00019784,00081566,00000000,00000000,00000000,00000753,00002058,00000000,00004955,00004207,00001578,00000568,00000000,00000370,00000000,00000000,00000000,                                                                                                                                        
R048,42ND STREET & 3RD AVENUE      ,00031730,00000987,00000032,00000204,00000581,00004695,00021483,00000000,00000000,00000000,00000046,00000587,00000000,00000972,00001283,00000368,00000093,00000000,00000094,00000000,00000000,00000000,                                                                                                                                        
R049,51ST STREET & LEXINGTON AVE   ,00057460,00002725,00000186,00000492,00000114,00014852,00045188,00000000,00000000,00000000,00000347,00001160,00000000,00000336,00002697,00000645,00000344,00000000,00000402,00000000,00000000,00000000,                                                                                                                                        
R050,59TH STREET & LEXINGTON AVE   ,00064077,00003294,00000198,00000755,00000301,00017823,00056541,00000000,00000000,00000000,00000351,00001037,00000000,00000880,00002304,00000718,00000328,00000000,00000298,00000000,00000000,00000000,                                                                                                                                        
R051,59TH STREET & LEXINGTON AVE   ,00082914,00004248,00000240,00000981,00000219,00027582,00076451,00000000,00000000,00000000,00000364,00001028,00000001,00000708,00003381,00000893,00000373,00000000,00000354,00000000,00000000,00000000,                                                                                                                                        
R052,WOODLAWN ROAD                 ,00012214,00000682,00000154,00000370,00000009,00007201,00008963,00000000,00000000,00000000,00000025,00000076,00000000,00000011,00000513,00000059,00000021,00000000,00000035,00000000,00000000,00000000,                                                                                                                                        
R053,149TH STREET & 3RD AVENUE     ,00048101,00001785,00000397,00000970,00000008,00036540,00030226,00000000,00000000,00000000,00000087,00000147,00000000,00000035,00002461,00000048,00000033,00000000,00000113,00000000,00000000,00000000,                                                                                                                                        
R054,FIFTH AVENUE & 42ND STREET    ,00029391,00001269,00000064,00000329,00000159,00006462,00023297,00000000,00000000,00000000,00000134,00000529,00000000,00000201,00000787,00000253,00000099,00000000,00000134,00000000,00000000,00000000,                                                                                                                                        
R055,MAIN STREET                   ,00092067,00006823,00000522,00003851,00000020,00035190,00124978,00000000,00000000,00000000,00000187,00000754,00000000,00000112,00003097,00000268,00000156,00000000,00000222,00000000,00000000,00000000,                                                                                                                                        
R056,NEVINS STREET                 ,00028052,00001630,00000232,00000586,00000021,00013205,00020273,00000000,00000000,00000000,00000074,00000104,00000000,00000076,00001017,00000114,00000086,00000000,00000095,00000000,00000000,00000000,                                                                                                                                        
R057,ATLANTIC AVENUE               ,00083054,00003812,00000415,00001225,00002532,00025818,00063842,00000000,00000000,00000000,00000220,00000526,00000000,00006097,00002380,00000665,00000383,00000000,00000386,00000000,00000000,00000000,                                                                                                                                        
R058,BERGEN STREET                 ,00009239,00000447,00000050,00000132,00000002,00002703,00011568,00000000,00000000,00000000,00000004,00000115,00000000,00000019,00000496,00000111,00000074,00000000,00000043,00000000,00000000,00000000,                                                                                                                                        
R059,GRAND ARMY PLAZA              ,00016949,00001761,00000086,00000377,00000011,00004144,00019640,00000000,00000000,00000000,00000011,00000337,00000000,00000041,00000897,00000167,00000097,00000000,00000065,00000000,00000000,00000000,                                                                                                                                        
R060,EASTERN PARKWAY               ,00009325,00000805,00000106,00000245,00000016,00003546,00011904,00000000,00000000,00000000,00000016,00000082,00000000,00000019,00000455,00000057,00000086,00000000,00000062,00000000,00000000,00000000,                                                                                                                                        
R061,NOSTRAND AVENUE               ,00008830,00000503,00000085,00000141,00000002,00005284,00006644,00000000,00000000,00000000,00000018,00000032,00000000,00000008,00000366,00000024,00000016,00000000,00000032,00000000,00000000,00000000,                                                                                                                                        
R062,UTICA AVENUE                  ,00054340,00002206,00000466,00001327,00000008,00035161,00039838,00000000,00000000,00000000,00000091,00000313,00000000,00000055,00002860,00000096,00000117,00000000,00000183,00000000,00000000,00000000,                                                                                                                                        
R063,SUTTER AVENUE                 ,00018902,00000638,00000193,00000298,00000000,00010398,00009097,00000000,00000000,00000000,00000015,00000078,00000000,00000015,00000702,00000016,00000019,00000000,00000031,00000000,00000000,00000000,                                                                                                                                        
R064,SARATOGA AVENUE               ,00014616,00000409,00000091,00000161,00000006,00006963,00006597,00000000,00000000,00000000,00000008,00000063,00000000,00000017,00000463,00000020,00000050,00000000,00000022,00000000,00000000,00000000,                                                                                                                                        
R065,ROCKWAY AVENUE                ,00015268,00000560,00000144,00000193,00000001,00007369,00006446,00000000,00000000,00000000,00000003,00000038,00000000,00000023,00000441,00000002,00000008,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R066,JUNIUS STREET                 ,00005396,00000278,00000060,00000058,00000001,00003232,00002732,00000000,00000000,00000000,00000014,00000020,00000000,00000004,00000129,00000007,00000003,00000000,00000005,00000000,00000000,00000000,                                                                                                                                        
R067,PENNSYLVANIA AVENUE           ,00013439,00000446,00000125,00000186,00000004,00007387,00006445,00000000,00000000,00000000,00000013,00000035,00000000,00000010,00000433,00000008,00000009,00000000,00000012,00000000,00000000,00000000,                                                                                                                                        
R068,VAN SICLEN AVENUE             ,00008267,00000249,00000030,00000062,00000000,00004370,00004342,00000000,00000000,00000000,00000019,00000025,00000000,00000007,00000265,00000011,00000004,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R069,NEW LOTS AVENUE               ,00013167,00000518,00000134,00000212,00000000,00008306,00007479,00000000,00000000,00000000,00000009,00000041,00000000,00000007,00000415,00000008,00000011,00000000,00000014,00000000,00000000,00000000,                                                                                                                                        
R070,ST GEORGE TERMINAL            ,00033246,00001230,00000052,00000261,00000000,00003117,00010908,00000000,00000000,00000000,00000206,00001221,00000000,00000005,00000648,00000557,00000033,00000000,00000106,00000000,00000000,00000000,                                                                                                                                        
R079,FIFTH AVENUE & 60TH STREET    ,00044917,00001889,00000132,00000421,00000300,00010800,00032343,00000000,00000000,00000000,00000339,00000856,00000000,00000628,00002251,00000509,00000172,00000000,00000225,00000000,00000000,00000000,                                                                                                                                        
R080,57TH STREET & 7TH AVENUE      ,00066599,00004339,00000178,00001024,00000203,00019062,00063409,00000000,00000000,00000000,00000328,00000974,00000000,00000427,00003237,00000651,00000313,00000000,00000453,00000000,00000000,00000000,                                                                                                                                        
R081,49TH STREET & 7TH AVENUE      ,00061979,00002075,00000197,00000711,00000076,00018857,00055163,00000000,00000000,00000000,00000336,00001019,00000000,00000208,00002030,00000575,00000325,00000000,00000500,00000000,00000000,00000000,                                                                                                                                        
R082,28TH STREET & BROADWAY        ,00024950,00000927,00000105,00000294,00000013,00007984,00024118,00000000,00000000,00000000,00000082,00000291,00000000,00000056,00000599,00000240,00000142,00000000,00000159,00000000,00000000,00000000,                                                                                                                                        
R083,23RD STREET & 5TH AVENUE      ,00051861,00001754,00000131,00000495,00000170,00012505,00050454,00000000,00000000,00000000,00000650,00000822,00000000,00000257,00001395,00000532,00000258,00000000,00000313,00000000,00000000,00000000,                                                                                                                                        
R084,59TH STREET/COLUMBUS CIRCLE   ,00172022,00008771,00000621,00002337,00000855,00048607,00139436,00000000,00000000,00000001,00000441,00001626,00000000,00001830,00005029,00001981,00000837,00000000,00001129,00000000,00000000,00000000,                                                                                                                                        
R085,8TH STREET & BROADWAY         ,00048066,00002318,00000133,00000529,00000130,00011997,00048242,00000000,00000000,00000000,00000169,00000486,00000000,00000269,00001003,00000459,00000307,00000000,00000441,00000000,00000000,00000000,                                                                                                                                        
R086,PRINCE STREET & BROADWAY      ,00043391,00001160,00000067,00000304,00000055,00013994,00036796,00000000,00000000,00000000,00000192,00000352,00000000,00000186,00000887,00000342,00000241,00000000,00000406,00000000,00000001,00000000,                                                                                                                                        
R087,CITY HALL                     ,00022363,00001195,00000110,00000329,00000012,00004520,00019211,00000000,00000000,00000000,00000258,00000351,00000000,00000081,00000430,00000216,00000148,00000000,00000111,00000000,00000000,00000000,                                                                                                                                        
R088,CORTLANDT STREET              ,00008427,00000205,00000014,00000071,00000005,00003791,00004082,00000000,00000000,00000000,00000078,00000059,00000000,00000036,00000119,00000039,00000020,00000000,00000136,00000000,00000000,00000000,                                                                                                                                        
R089,JAY ST-METROTECH              ,00010719,00000416,00000024,00000105,00000008,00002494,00008773,00000000,00000000,00000000,00000086,00000128,00000000,00000070,00000215,00000101,00000034,00000000,00000025,00000000,00000000,00000000,                                                                                                                                        
R090,39TH AVENUE & 31ST STREET     ,00005794,00000255,00000021,00000080,00000005,00002388,00003531,00000000,00000000,00000000,00000023,00000027,00000000,00000005,00000476,00000020,00000013,00000000,00000013,00000000,00000000,00000000,                                                                                                                                        
R091,36TH AVENUE & 31ST STREET     ,00014183,00000600,00000070,00000235,00000003,00005189,00016516,00000000,00000000,00000000,00000024,00000099,00000000,00000031,00000408,00000040,00000061,00000000,00000036,00000000,00000000,00000000,                                                                                                                                        
R092,BROADWAY & 31ST STREET        ,00024206,00001326,00000099,00000329,00000008,00006724,00031634,00000000,00000000,00000000,00000006,00000159,00000000,00000036,00001059,00000117,00000154,00000000,00000086,00000000,00000000,00000000,                                                                                                                                        
R093,30TH AVENUE & 31ST STREET     ,00027022,00001228,00000119,00000430,00000006,00008746,00033850,00000000,00000000,00000000,00000018,00000145,00000000,00000031,00001033,00000178,00000174,00000000,00000092,00000000,00000000,00000000,                                                                                                                                        
R094,ASTORIA BLVD & 31ST STREET    ,00026601,00000933,00000088,00000299,00000019,00008462,00032104,00000000,00000000,00000000,00000030,00000332,00000000,00000034,00001037,00000145,00000168,00000000,00000073,00000000,00000000,00000000,                                                                                                                                        
R095,DITMARS BLVD & 31ST STREET    ,00036063,00001480,00000138,00000331,00000007,00009373,00043073,00000000,00000000,00000000,00000036,00000403,00000000,00000031,00001298,00000189,00000164,00000000,00000094,00000000,00000000,00000000,                                                                                                                                        
R096,82ND STREET-JACKSON HEIGHTS   ,00037761,00002782,00000243,00000737,00000012,00019375,00027045,00000000,00000000,00000000,00000031,00000134,00000000,00000043,00001050,00000092,00000054,00000000,00000084,00000000,00000000,00000000,                                                                                                                                        
R097,JUNCTION BLVD-ROOSEVELT AVE   ,00059866,00001491,00000172,00000438,00000017,00030661,00027473,00000000,00000001,00000000,00000039,00000100,00000000,00000003,00000825,00000050,00000036,00000000,00000040,00000000,00000000,00000000,                                                                                                                                        
R098,CHURCH AVENUE                 ,00031200,00001423,00000354,00000818,00000015,00018116,00025313,00000000,00000000,00000000,00000030,00000132,00000000,00000007,00001337,00000051,00000092,00000000,00000091,00000000,00000000,00000000,                                                                                                                                        
R099,DEKALB AVENUE                 ,00035584,00001652,00000174,00000738,00000037,00011321,00035715,00000000,00000000,00000000,00000080,00000320,00000000,00000081,00001399,00000279,00000204,00000000,00000137,00000000,00000000,00000000,                                                                                                                                        
R100,METROPOLITAN AVENUE           ,00008280,00000305,00000041,00000141,00000000,00002637,00005505,00000000,00000000,00000000,00000010,00000079,00000000,00000002,00000255,00000048,00000004,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R101,145TH STREET                  ,00044950,00001450,00000301,00000795,00000026,00027312,00048931,00000000,00000000,00000000,00000050,00000175,00000000,00000067,00001762,00000144,00000173,00000000,00000182,00000000,00000000,00000000,                                                                                                                                        
R102,125TH STREET                  ,00055072,00002512,00000475,00001379,00000034,00032006,00048015,00000000,00000000,00000000,00000109,00000210,00000000,00000136,00002087,00000212,00000263,00000000,00000244,00000000,00000000,00000000,                                                                                                                                        
R103,BROADWAY-EAST NEW YORK        ,00020821,00000575,00000199,00000330,00000001,00012905,00012022,00000000,00000000,00000000,00000029,00000047,00000000,00000014,00000619,00000013,00000016,00000000,00000053,00000000,00000000,00000000,                                                                                                                                        
R104,167TH ST-GRAND CONCOURSE      ,00020558,00000622,00000127,00000300,00000004,00014336,00013226,00000000,00000000,00000000,00000026,00000041,00000000,00000009,00000795,00000035,00000011,00000000,00000080,00000000,00000000,00000000,                                                                                                                                        
R105,14TH STREET & 7TH AVENUE      ,00056647,00004561,00000326,00001227,00000170,00017870,00052376,00000000,00000000,00000000,00000186,00000636,00000000,00000395,00002121,00000531,00000303,00000000,00000382,00000000,00000000,00000000,                                                                                                                                        
R106,CASTLE HILL AVENUE            ,00016824,00000596,00000139,00000252,00000001,00008924,00010981,00000000,00000000,00000000,00000037,00000084,00000000,00000010,00000672,00000050,00000023,00000000,00000048,00000000,00000000,00000000,                                                                                                                                        
R107,WESTCHESTER SQUARE            ,00011306,00000460,00000109,00000271,00000002,00006326,00008683,00000000,00000000,00000000,00000081,00000056,00000000,00000008,00000357,00000047,00000023,00000000,00000088,00000000,00000000,00000000,                                                                                                                                        
R108,BOROUGH HALL - COURT STREET   ,00095057,00006315,00000540,00001754,00000401,00024177,00079194,00000000,00000000,00000000,00000442,00001213,00000000,00001183,00003087,00000935,00000458,00000000,00000330,00000000,00000000,00000000,                                                                                                                                        
R109,CHURCH AVENUE & NOSTRAND AV   ,00022714,00001050,00000237,00000444,00000004,00013035,00013758,00000000,00000000,00000000,00000024,00000120,00000000,00000013,00000895,00000028,00000045,00000000,00000072,00000000,00000000,00000000,                                                                                                                                        
R110,FLATBUSH AVE & NOSTRAND AV    ,00039838,00001621,00000413,00000933,00000025,00021896,00037942,00000000,00000000,00000000,00000143,00000342,00000000,00000049,00002515,00000233,00000087,00000000,00000139,00000000,00000000,00000000,                                                                                                                                        
R111,23RD STREET & 8TH AVENUE      ,00051785,00003495,00000216,00001147,00000034,00015414,00049728,00000000,00000000,00000000,00000138,00000575,00000000,00000116,00001748,00000471,00000344,00000000,00000456,00000000,00000000,00000000,                                                                                                                                        
R112,FORDHAM RD/GRAND CONCOURSE    ,00027577,00000819,00000151,00000402,00000018,00016142,00015464,00000000,00000000,00000000,00000014,00000052,00000000,00000042,00000761,00000051,00000018,00000000,00000068,00000000,00000000,00000000,                                                                                                                                        
R113,SEVENTH AVENUE & WEST 53RD    ,00037844,00001038,00000060,00000231,00000584,00008067,00021855,00000000,00000000,00000000,00000114,00000672,00000000,00001012,00002200,00000426,00000126,00000000,00000351,00000000,00000000,00000000,                                                                                                                                        
R114,PARSONS BLVD & HILLSIDE AV    ,00012581,00000685,00000095,00000315,00000001,00005465,00010009,00000000,00000000,00000000,00000030,00000072,00000000,00000006,00000564,00000024,00000017,00000000,00000030,00000000,00000000,00000000,                                                                                                                                        
R115,169TH STREET & HILLSIDE AVE   ,00017282,00000770,00000103,00000323,00000000,00005874,00014995,00000000,00000000,00000000,00000024,00000137,00000000,00000011,00000500,00000072,00000046,00000000,00000045,00000000,00000000,00000000,                                                                                                                                        
R116,50TH STREET & 7TH AVENUE      ,00063692,00002507,00000179,00000736,00000955,00015543,00042607,00000000,00000000,00000000,00000179,00001014,00000000,00001790,00002147,00000734,00000284,00000000,00000438,00000000,00000000,00000000,                                                                                                                                        
R117,242ND STREET & BROADWAY       ,00012612,00000496,00000075,00000162,00000009,00005405,00009197,00000000,00000000,00000000,00000041,00000096,00000000,00000017,00000458,00000112,00000022,00000000,00000033,00000000,00000000,00000000,                                                                                                                                        
R118, CANAL STREET                 ,00021540,00003142,00000073,00002238,00000024,00004335,00032982,00000000,00000000,00000000,00000066,00000234,00000000,00000070,00000602,00000113,00000089,00000000,00000104,00000000,00000000,00000000,                                                                                                                                        
R119,FORDHAM ROAD & JEROME AVE     ,00030223,00000919,00000183,00000430,00000008,00018763,00015959,00000000,00000000,00000000,00000030,00000044,00000000,00000018,00000889,00000053,00000036,00000000,00000057,00000000,00000000,00000000,                                                                                                                                        
R120,MORRISON AVE & WESTCHESTER    ,00024566,00000807,00000145,00000208,00000000,00015654,00011427,00000000,00000000,00000000,00000025,00000125,00000000,00000006,00000533,00000025,00000033,00000000,00000051,00000000,00000000,00000000,                                                                                                                                        
R121,QUEENSBORO PLAZA              ,00018964,00000510,00000068,00000217,00000038,00009772,00015552,00000000,00000000,00000000,00000056,00000095,00000000,00000134,00000439,00000080,00000068,00000000,00000078,00000000,00000000,00000000,                                                                                                                                        
