     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,10/09/2010-10/15/2010,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R001,WHITEHALL STREET              ,00058758,00001768,00000210,00000827,00000489,00016736,00036867,00000040,00005087,00001962,00000546,00001056,00000000,00001166,00005059,00000535,00000148,00000000,00000399,00000000,00000000,00000000,                                                                                                                                        
R002,FULTON ST & BROADWAY NASSAU   ,00016475,00000505,00000044,00000176,00000045,00003740,00011966,00000008,00000404,00000684,00000054,00000351,00000000,00000084,00003301,00000118,00000062,00000000,00000104,00000000,00000000,00000000,                                                                                                                                        
R003,CYPRESS HILLS                 ,00003495,00000110,00000007,00000049,00000000,00001625,00001457,00000001,00000060,00000211,00000001,00000008,00000000,00000012,00000179,00000014,00000005,00000000,00000012,00000000,00000000,00000000,                                                                                                                                        
R004,75TH STREET & ELDERTS LANE    ,00008143,00000254,00000015,00000123,00000000,00003059,00004653,00000002,00000039,00000304,00000004,00000034,00000000,00000005,00000505,00000020,00000004,00000000,00000021,00000000,00000000,00000000,                                                                                                                                        
R005,85TH STREET & FOREST PKWAY    ,00009270,00000429,00000034,00000160,00000006,00003135,00006015,00000001,00000061,00000342,00000004,00000070,00000000,00000007,00000320,00000010,00000028,00000000,00000017,00000000,00000000,00000000,                                                                                                                                        
R006,WOODHAVEN BOULEVARD           ,00009535,00000367,00000035,00000127,00000000,00004531,00006290,00000007,00000125,00000455,00000007,00000084,00000000,00000011,00000616,00000017,00000012,00000000,00000033,00000000,00000000,00000000,                                                                                                                                        
R007,104TH STREET                  ,00006476,00000229,00000048,00000060,00000002,00002434,00003934,00000006,00000032,00000200,00000004,00000041,00000000,00000005,00000286,00000000,00000005,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R008,111TH STREET                  ,00006154,00000185,00000039,00000063,00000004,00002196,00002911,00000001,00000041,00000198,00000001,00000053,00000000,00000008,00000232,00000006,00000014,00000000,00000022,00000000,00000000,00000000,                                                                                                                                        
R009,121ST STREET                  ,00005331,00000177,00000013,00000071,00000012,00002336,00002953,00000007,00000062,00000281,00000000,00000023,00000000,00000001,00000228,00000016,00000011,00000000,00000023,00000000,00000000,00000000,                                                                                                                                        
R010,42ND STREET & 8TH AVENUE      ,00068639,00002932,00000318,00001003,00000156,00023790,00050189,00000051,00003024,00003021,00000185,00000535,00000000,00000230,00002815,00000405,00000241,00000000,00000702,00000000,00000000,00000000,                                                                                                                                        
R011,42ND STREET & 8TH AVENUE      ,00214924,00007750,00000422,00001635,00000115,00028188,00081993,00000102,00004072,00003592,00000245,00002432,00000000,00000181,00005689,00001744,00000379,00000000,00000949,00000000,00000000,00000000,                                                                                                                                        
R012,34TH STREET & 8TH AVENUE      ,00198152,00006861,00000664,00001609,00005433,00029508,00086266,00000080,00004183,00004460,00000629,00002075,00000000,00010325,00006821,00001883,00000557,00000000,00001275,00000000,00000000,00000000,                                                                                                                                        
R013,34TH STREET & 8TH AVENUE      ,00048884,00001611,00000191,00000585,00001306,00009840,00034799,00000028,00001132,00001516,00000272,00000512,00000000,00003594,00003370,00000392,00000175,00000000,00000356,00000000,00000000,00000000,                                                                                                                                        
R014,FULTON STREET                 ,00083882,00002428,00000137,00000651,00000953,00018669,00060017,00000047,00003094,00002833,00000465,00001355,00000000,00002687,00007315,00000956,00000380,00000000,00000519,00000000,00000000,00000000,                                                                                                                                        
R015,FIFTH AVENUE                  ,00066448,00002114,00000106,00000330,00001467,00009302,00032263,00000018,00001441,00001178,00000281,00001905,00000000,00002791,00002505,00000845,00000164,00000000,00000420,00000000,00000000,00000000,                                                                                                                                        
R016,LEXINGTON AVENUE              ,00018656,00000851,00000044,00000180,00000069,00004269,00014498,00000012,00000379,00000667,00000091,00000405,00000000,00000179,00000679,00000230,00000085,00000000,00000126,00000000,00000000,00000000,                                                                                                                                        
R017,LEXINGTON AVENUE              ,00086507,00004157,00000151,00000878,00001036,00014060,00059041,00000061,00001150,00001971,00000290,00001985,00000000,00002266,00003085,00001072,00000331,00000000,00000580,00000000,00000000,00000000,                                                                                                                                        
R018,ROOSEVELT AVE/JACKSON HTS     ,00090735,00006281,00000628,00002876,00000032,00043019,00123013,00000115,00001763,00003580,00000112,00000579,00000000,00000130,00006498,00000265,00000162,00000000,00000300,00000000,00000000,00000000,                                                                                                                                        
R019,179TH STREET & HILLSIDE AVE   ,00031622,00001687,00000201,00000934,00000015,00014239,00034295,00000059,00000624,00002026,00000101,00000453,00000000,00000050,00004408,00000115,00000029,00000000,00000045,00000000,00000000,00000000,                                                                                                                                        
R020,47-50 STREETS/ROCKEFELLER     ,00144178,00006171,00000346,00001461,00000831,00033239,00107773,00000076,00004557,00004057,00000631,00003183,00000000,00001437,00005836,00001094,00000516,00000000,00000773,00000000,00000000,00000000,                                                                                                                                        
R021,42ND STREET & 6TH AVENUE      ,00084532,00003487,00000246,00000927,00000114,00021701,00081135,00000056,00002078,00003517,00000469,00001941,00000000,00000283,00004717,00000618,00000392,00000000,00000428,00000000,00000000,00000000,                                                                                                                                        
R022,34TH STREET & 6TH AVENUE      ,00178461,00007306,00000574,00002109,00000887,00053115,00144303,00000131,00007754,00007722,00001832,00002434,00000000,00001735,00008695,00000954,00000463,00000000,00000876,00000000,00000000,00000000,                                                                                                                                        
R023,34TH STREET & 6TH AVENUE      ,00143147,00004905,00000411,00001343,00000701,00027446,00096041,00000091,00002619,00003450,00000371,00002342,00000000,00001540,00004733,00001101,00000617,00000000,00000687,00000000,00000000,00000000,                                                                                                                                        
R024,SUTPHIN BOULEVARD             ,00044667,00001450,00000195,00000614,00000407,00020320,00025138,00000039,00001359,00002668,00000046,00000182,00000000,00000817,00003263,00000123,00000060,00000000,00005567,00000000,00000000,00000000,                                                                                                                                        
R025,JAMAICA CENTER-PARSONS BLVD   ,00058964,00001533,00000393,00001296,00000018,00038467,00044977,00000098,00001366,00006911,00000115,00000297,00000000,00000036,00009098,00000094,00000053,00000000,00000195,00000000,00000000,00000000,                                                                                                                                        
R027,WALL STREET                   ,00058039,00001733,00000089,00000460,00002337,00008085,00045467,00000022,00001084,00001438,00000224,00001280,00000000,00006730,00003719,00000718,00000240,00000000,00000303,00000000,00000000,00000000,                                                                                                                                        
R028,FULTON & WILLIAM STREETS      ,00043883,00001992,00000119,00000549,00000591,00010497,00036023,00000039,00001356,00001644,00000141,00000701,00000000,00001508,00010908,00000347,00000251,00000000,00000302,00000000,00000000,00000000,                                                                                                                                        
R029,PARK PLACE                    ,00137558,00004489,00000314,00001197,00001428,00026142,00082045,00000078,00005292,00004238,00001422,00001934,00000000,00003538,00014290,00001001,00000410,00000000,00000940,00000000,00000000,00000000,                                                                                                                                        
R030,CHAMBERS STREET               ,00051466,00002017,00000136,00000618,00000841,00012791,00041974,00000033,00001382,00002121,00000188,00000750,00000000,00001908,00004300,00000433,00000153,00000000,00000282,00000000,00000000,00000000,                                                                                                                                        
R031,34TH STREET & 7TH AVENUE      ,00098060,00004219,00000278,00000886,00002469,00020116,00045735,00000070,00002524,00002887,00000351,00001224,00000000,00005957,00004341,00001056,00000265,00000000,00000383,00000000,00000000,00000000,                                                                                                                                        
R032,42ND STREET/TIMES SQUARE      ,00079847,00002679,00000216,00000845,00000214,00017925,00074548,00000031,00001666,00002525,00000371,00001537,00000000,00000260,00003261,00000701,00000371,00000000,00000298,00000000,00000000,00000000,                                                                                                                                        
R033,42ND STREET/TIMES SQUARE      ,00192312,00005838,00000456,00001594,00000709,00063594,00107071,00000102,00014749,00007979,00000776,00001648,00000000,00001148,00006405,00001086,00000429,00000000,00001564,00000000,00000000,00000000,                                                                                                                                        
R034,125TH STREET & BROADWAY       ,00015196,00001004,00000108,00000285,00000021,00006259,00015060,00000007,00000387,00001039,00000045,00000132,00000000,00000035,00001208,00000104,00000025,00000000,00000107,00000000,00000000,00000000,                                                                                                                                        
R035,168TH STREET & BROADWAY       ,00056012,00003182,00000302,00000986,00000145,00019324,00051330,00000045,00000665,00002909,00000125,00000192,00000000,00000358,00003211,00000431,00000297,00000000,00000285,00000000,00000000,00000000,                                                                                                                                        
R036,DYCKMAN STREET                ,00012489,00000776,00000075,00000228,00000001,00006579,00008337,00000016,00000129,00000856,00000007,00000039,00000000,00000008,00001092,00000005,00000009,00000000,00000025,00000000,00000000,00000000,                                                                                                                                        
R037,207TH STREET                  ,00006827,00000370,00000048,00000146,00000003,00005244,00005765,00000016,00000137,00000535,00000008,00000039,00000000,00000007,00000695,00000016,00000014,00000000,00000014,00000000,00000000,00000000,                                                                                                                                        
R038,215TH STREET                  ,00003526,00000163,00000019,00000082,00000000,00001050,00002277,00000003,00000042,00000131,00000004,00000012,00000000,00000003,00000340,00000029,00000017,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R039,225TH STREET                  ,00008451,00000431,00000059,00000143,00000054,00003887,00006268,00000016,00000094,00000619,00000018,00000018,00000000,00000080,00000797,00000060,00000026,00000000,00000025,00000000,00000000,00000000,                                                                                                                                        
R040,231ST STREET                  ,00012359,00000889,00000098,00000340,00000000,00005555,00011062,00000016,00000151,00000751,00000064,00000139,00000000,00000017,00001293,00000080,00000017,00000000,00000030,00000000,00000000,00000000,                                                                                                                                        
R041,BOWLING GREEN & BATTERY PL    ,00042631,00002017,00000168,00000480,00000665,00011979,00031753,00000046,00001942,00001946,00001997,00000803,00000000,00002207,00006112,00000396,00000157,00000000,00000192,00000000,00000000,00000000,                                                                                                                                        
R042,BOWLING GREEN & BROADWAY      ,00012650,00000330,00000034,00000143,00000142,00005647,00006293,00000005,00002326,00000720,00000129,00000178,00000000,00000372,00000845,00000112,00000035,00000000,00000105,00000000,00000000,00000000,                                                                                                                                        
R043,WALL STREET                   ,00051331,00002198,00000098,00000380,00000983,00009444,00044637,00000022,00001801,00001532,00000929,00001005,00000000,00003008,00002849,00000630,00000262,00000000,00000314,00000000,00000000,00000000,                                                                                                                                        
R044,BROOKLYN BRIDGE               ,00083401,00004027,00000189,00001159,00000488,00022257,00058111,00000062,00003756,00003319,00000539,00000888,00000000,00001409,00017591,00000672,00000352,00000000,00000450,00000000,00000000,00000000,                                                                                                                                        
R045,42ND STREET & GRAND CENTRAL   ,00072947,00002662,00000097,00000390,00002290,00007379,00029790,00000008,00001288,00001038,00000216,00001055,00000000,00004546,00001489,00001023,00000242,00000000,00000217,00000000,00000000,00000000,                                                                                                                                        
R046,42ND STREET & GRAND CENTRAL   ,00201674,00006934,00000351,00001143,00003696,00034190,00110362,00000107,00007208,00004556,00000843,00002597,00000000,00008516,00006452,00002084,00000799,00000000,00001181,00000000,00000000,00000000,                                                                                                                                        
