     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,03/12/2011-03/18/2011,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R001,WHITEHALL STREET              ,00066411,00001924,00000271,00000817,00000397,00021929,00038262,00000000,00000000,00000000,00000471,00000956,00000000,00001126,00002398,00000681,00000161,00000000,00000583,00000000,00000000,00000000,                                                                                                                                        
R002,FULTON ST & BROADWAY NASSAU   ,00019758,00000606,00000053,00000203,00000028,00005073,00014566,00000000,00000000,00000000,00000092,00000331,00000000,00000066,00000710,00000183,00000078,00000000,00000171,00000000,00000000,00000000,                                                                                                                                        
R003,CYPRESS HILLS                 ,00003813,00000109,00000023,00000039,00000001,00001858,00001573,00000000,00000000,00000000,00000002,00000010,00000000,00000015,00000111,00000017,00000005,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R004,75TH STREET & ELDERTS LANE    ,00009525,00000274,00000020,00000162,00000002,00003669,00004907,00000000,00000000,00000000,00000007,00000054,00000000,00000002,00000248,00000026,00000016,00000000,00000023,00000000,00000000,00000000,                                                                                                                                        
R005,85TH STREET & FOREST PKWAY    ,00010144,00000432,00000025,00000155,00000000,00003582,00006238,00000000,00000000,00000000,00000010,00000065,00000000,00000000,00000191,00000015,00000021,00000000,00000026,00000000,00000000,00000000,                                                                                                                                        
R006,WOODHAVEN BOULEVARD           ,00010179,00000446,00000053,00000135,00000001,00005019,00006621,00000000,00000000,00000000,00000013,00000084,00000000,00000004,00000204,00000022,00000030,00000000,00000025,00000000,00000000,00000000,                                                                                                                                        
R007,104TH STREET                  ,00007250,00000232,00000053,00000044,00000000,00002884,00003816,00000000,00000000,00000000,00000004,00000063,00000000,00000017,00000130,00000015,00000002,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R008,111TH STREET                  ,00007151,00000246,00000036,00000068,00000005,00002401,00003110,00000000,00000000,00000000,00000002,00000045,00000000,00000006,00000128,00000009,00000014,00000000,00000021,00000000,00000000,00000000,                                                                                                                                        
R009,121ST STREET                  ,00005722,00000199,00000027,00000060,00000003,00002667,00002941,00000000,00000000,00000000,00000007,00000021,00000000,00000003,00000105,00000027,00000009,00000000,00000016,00000000,00000000,00000000,                                                                                                                                        
R010,42ND STREET & 8TH AVENUE      ,00089093,00003160,00000353,00001004,00000143,00032965,00055158,00000000,00000000,00000000,00000235,00000542,00000000,00000227,00002024,00000521,00000359,00000000,00000939,00000000,00000000,00000000,                                                                                                                                        
